Date,Open,High,Low,Close,Adj Close,Volume
2016-07-27,5.202779769897461,5.202779769897461,5.202779769897461,5.202779769897461,5.180183410644531,0
2016-07-28,5.226309776306152,5.226309776306152,5.226309776306152,5.226309776306152,5.203611373901367,0
2016-07-29,5.21999979019165,5.239999771118164,5.21999979019165,5.21999979019165,5.197329044342041,57500
2016-08-01,5.309999942779541,5.309999942779541,5.289999961853027,5.300000190734863,5.276981830596924,17636
2016-08-02,5.340000152587891,5.349999904632568,5.340000152587891,5.349999904632568,5.3267645835876465,24000
2016-08-03,5.349999904632568,5.489999771118164,5.349999904632568,5.460000038146973,5.436286926269531,91522
2016-08-04,5.460000038146973,5.460000038146973,5.409999847412109,5.429999828338623,5.406416893005371,155473
2016-08-05,5.460000038146973,5.46999979019165,5.460000038146973,5.46999979019165,5.4462432861328125,26000
2016-08-08,5.340000152587891,5.340000152587891,5.309999942779541,5.329999923706055,5.306851387023926,32733
2016-08-09,5.369999885559082,5.380000114440918,5.369999885559082,5.369999885559082,5.346677303314209,12968
2016-08-10,5.400000095367432,5.420000076293945,5.400000095367432,5.420000076293945,5.39646053314209,61000
2016-08-11,5.449999809265137,5.449999809265137,5.429999828338623,5.429999828338623,5.406416893005371,16000
2016-08-12,5.449999809265137,5.449999809265137,5.449999809265137,5.449999809265137,5.426330089569092,4160
2016-08-15,5.376229763031006,5.376229763031006,5.376229763031006,5.376229763031006,5.352880477905273,0
2016-08-16,5.420000076293945,5.420000076293945,5.380000114440918,5.400000095367432,5.376547336578369,85346
2016-08-17,5.349999904632568,5.349999904632568,5.329999923706055,5.340000152587891,5.316808223724365,14650
2016-08-18,5.28000020980835,5.329999923706055,5.28000020980835,5.329999923706055,5.306851387023926,16380
2016-08-19,5.309999942779541,5.320000171661377,5.269999980926514,5.28000020980835,5.257068634033203,37950
2016-08-22,5.210000038146973,5.210000038146973,5.199999809265137,5.199999809265137,5.17741584777832,19900
2016-08-23,5.139999866485596,5.139999866485596,5.130000114440918,5.130000114440918,5.107719898223877,12000
2016-08-24,5.050000190734863,5.050000190734863,5.050000190734863,5.050000190734863,5.028067588806152,2000
2016-08-25,4.760000228881836,4.769999980926514,4.739999771118164,4.769999980926514,4.749283313751221,19174
2016-08-26,4.820000171661377,4.820000171661377,4.789999961853027,4.800000190734863,4.779153347015381,22997
2016-08-29,4.800000190734863,4.800000190734863,4.78000020980835,4.78000020980835,4.75924015045166,6252
2016-08-30,4.829999923706055,4.829999923706055,4.829999923706055,4.829999923706055,4.809022903442383,16000
2016-08-31,4.610000133514404,4.619999885559082,4.610000133514404,4.619999885559082,4.5999345779418945,23558
2016-09-01,4.53000020980835,4.559999942779541,4.53000020980835,4.559999942779541,4.540195465087891,4331
2016-09-02,4.650000095367432,4.679999828338623,4.650000095367432,4.679999828338623,4.659674167633057,18700
2016-09-05,4.809999942779541,4.809999942779541,4.809999942779541,4.809999942779541,4.789109706878662,4000
2016-09-06,4.809999942779541,4.820000171661377,4.809999942779541,4.820000171661377,4.799066543579102,10370
2016-09-07,4.96999979019165,4.980000019073486,4.96999979019165,4.980000019073486,4.958371639251709,21500
2016-09-08,4.96999979019165,4.96999979019165,4.940000057220459,4.940000057220459,4.918545246124268,16500
2016-09-09,4.880000114440918,4.900000095367432,4.880000114440918,4.900000095367432,4.878718852996826,3866
2016-09-12,4.751570224761963,4.751570224761963,4.751570224761963,4.751570224761963,4.730933666229248,0
2016-09-13,4.624259948730469,4.624259948730469,4.624259948730469,4.624259948730469,4.6041765213012695,0
2016-09-14,4.670000076293945,4.670000076293945,4.639999866485596,4.639999866485596,4.619847774505615,8500
2016-09-15,4.639999866485596,4.639999866485596,4.639999866485596,4.639999866485596,4.619847774505615,13383
2016-09-16,4.630000114440918,4.630000114440918,4.630000114440918,4.630000114440918,4.609891414642334,10785
2016-09-19,4.619999885559082,4.619999885559082,4.579999923706055,4.599999904632568,4.580021858215332,22100
2016-09-20,4.60552978515625,4.60552978515625,4.60552978515625,4.60552978515625,4.585527420043945,0
2016-09-21,4.857759952545166,4.857759952545166,4.857759952545166,4.857759952545166,4.836662292480469,0
2016-09-22,4.860000133514404,4.860000133514404,4.860000133514404,4.860000133514404,4.838892936706543,100
2016-09-23,4.7601399421691895,4.7601399421691895,4.7601399421691895,4.7601399421691895,4.739466190338135,0
2016-09-26,4.829999923706055,4.829999923706055,4.739999771118164,4.739999771118164,4.7194132804870605,42843
2016-09-27,4.739999771118164,4.739999771118164,4.739999771118164,4.739999771118164,4.7194132804870605,2000
2016-09-28,4.630000114440918,4.630000114440918,4.630000114440918,4.630000114440918,4.609891414642334,500
2016-09-29,4.690000057220459,4.690000057220459,4.690000057220459,4.690000057220459,4.669631004333496,32000
2016-09-30,4.639359951019287,4.639359951019287,4.639359951019287,4.639359951019287,4.619210720062256,0
2016-10-03,4.551000118255615,4.551000118255615,4.551000118255615,4.551000118255615,4.5312347412109375,0
2016-10-04,4.570000171661377,4.570000171661377,4.570000171661377,4.570000171661377,4.55015230178833,1099
2016-10-05,4.150000095367432,4.179999828338623,4.150000095367432,4.179999828338623,4.161845684051514,6236
2016-10-06,4.159999847412109,4.159999847412109,4.139999866485596,4.139999866485596,4.122019290924072,5638
2016-10-07,4.070000171661377,4.070000171661377,4.059999942779541,4.070000171661377,4.052323818206787,67411
2016-10-10,4.110000133514404,4.119999885559082,4.110000133514404,4.119999885559082,4.10210657119751,11000
2016-10-11,4.110000133514404,4.110000133514404,4.079999923706055,4.079999923706055,4.062280178070068,12649
2016-10-12,4.059999942779541,4.059999942779541,4.059999942779541,4.059999942779541,4.042366981506348,10000
