Time,Price $,Volume,Value $,Market,Condition
3:59:50 PM,86.44,29,2506.76,ASX,
3:59:46 PM,86.25,36,3105,ASX,
3:59:44 PM,86.44,84,7260.96,ASX,
3:59:44 PM,86.45,36,3112.2,CXA,
3:59:42 PM,86.44,6,518.64,ASX,
3:59:40 PM,86.36,40,3454.4,ASX,
3:59:14 PM,86.26,6,517.56,ASX,
3:59:14 PM,86.26,90,7763.4,ASX,
3:59:05 PM,86.3,347,29946.1,ASX,
3:58:58 PM,86.32,53,4574.96,ASX,
3:58:57 PM,86.32,47,4057.04,ASX,
3:58:05 PM,86.3,190,16397,ASX,
3:58:04 PM,86.3,13,1121.9,ASX,
3:58:04 PM,86.3,28,2416.4,ASX,
3:57:44 PM,86.35,5,431.75,ASX,
3:57:44 PM,86.35,85,7339.75,ASX,
3:56:28 PM,86.43,34,2938.62,ASX,
3:56:14 PM,86.36,4,345.44,ASX,
3:54:51 PM,86.38,34,2936.92,ASX,
3:54:29 PM,86.38,13,1122.94,ASX,
3:52:59 PM,86.43,110,9507.3,ASX,
3:52:59 PM,86.43,90,7778.7,ASX,
3:52:04 PM,86.4,11,950.4,ASX,
3:51:21 PM,86.45,90,7780.5,ASX,
3:50:28 PM,86.45,19,1642.55,ASX,
3:49:14 PM,86.47,75,6485.25,ASX,
3:49:14 PM,86.47,136,11759.92,ASX,
3:49:01 PM,86.48,7,605.36,ASX,
3:49:01 PM,86.48,170,14701.6,ASX,
3:49:01 PM,86.48,35,3026.8,ASX,
3:48:28 PM,86.5,15,1297.5,ASX,
3:46:28 PM,86.54,8,692.32,ASX,
3:46:26 PM,86.61,73,6322.53,ASX,
3:44:17 PM,86.51,108,9343.08,ASX,
3:44:17 PM,86.51,90,7785.9,ASX,
3:44:11 PM,86.58,102,8831.16,CXA,
3:43:52 PM,86.51,78,6747.78,ASX,
3:42:25 PM,86.54,7,605.78,ASX,
3:41:53 PM,86.51,72,6228.72,ASX,
3:41:39 PM,86.51,18,1557.18,ASX,
3:39:39 PM,86.5,43,3719.5,ASX,
3:39:39 PM,86.51,256,22146.56,ASX,
3:39:39 PM,86.52,256,22149.12,ASX,
3:37:48 PM,86.49,199,17211.51,ASX,
3:37:41 PM,86.52,57,4931.64,ASX,
3:36:09 PM,86.55,10,865.5,ASX,
3:36:09 PM,86.55,90,7789.5,ASX,
3:35:37 PM,86.61,116,10046.76,CXA,
3:32:48 PM,86.44,37,3198.28,CXA,
3:32:06 PM,86.35,44,3799.4,ASX,
3:32:06 PM,86.35,135,11657.25,ASX,
3:32:06 PM,86.35,128,11052.8,ASX,
3:32:06 PM,86.35,45,3885.75,ASX,
3:29:27 PM,86.35,274,23659.9,ASX,
3:29:26 PM,86.37,3,259.11,ASX,
3:29:26 PM,86.37,2,172.74,ASX,
3:29:25 PM,86.37,80,6909.6,ASX,
3:29:25 PM,86.37,66,5700.42,ASX,
3:29:24 PM,86.37,13,1122.81,ASX,
3:29:24 PM,86.37,138,11919.06,ASX,
3:29:10 PM,86.36,56,4836.16,ASX,
3:29:10 PM,86.36,218,18826.48,ASX,
3:28:12 PM,86.29,25,2157.25,ASX,
3:28:12 PM,86.29,90,7766.1,ASX,
3:28:08 PM,86.32,90,7768.8,ASX,
3:27:08 PM,86.34,75,6475.5,ASX,
3:26:55 PM,86.31,869,75003.39,CXA,
3:26:19 PM,86.31,116,10011.96,CXA,
3:26:02 PM,86.3,272,23473.6,CXA,
3:25:20 PM,86.26,27,2329.02,ASX,
3:25:20 PM,86.26,231,19926.06,ASX,
3:25:20 PM,86.26,90,7763.4,ASX,
3:25:18 PM,86.29,135,11649.15,ASX,
3:24:15 PM,86.3,60,5178,CXA,
3:23:47 PM,86.28,24,2070.72,CXA,
3:20:07 PM,86.21,8,689.68,ASX,
3:19:51 PM,86.19,5,430.95,ASX,
3:19:51 PM,86.19,305,26287.95,ASX,
3:19:51 PM,86.2,310,26722,ASX,
3:19:40 PM,86.23,40,3449.2,CXA,
3:16:51 PM,86.23,124,10692.52,ASX,
3:16:20 PM,86.24,47,4053.28,CXA,
3:15:40 PM,86.29,106,9146.74,ASX,
3:14:53 PM,86.31,38,3279.78,ASX,
3:14:53 PM,86.32,174,15019.68,ASX,
3:14:53 PM,86.32,90,7768.8,ASX,
3:13:16 PM,86.4,250,21600,ASX,
3:11:05 PM,86.38,5,431.9,ASX,
3:11:01 PM,86.4,34,2937.6,ASX,
3:10:19 PM,86.4,231,19958.4,CXA,
3:10:00 PM,86.36,194,16753.84,ASX,
3:10:00 PM,86.36,75,6477,ASX,
3:09:50 PM,86.37,270,23319.9,ASX,
3:05:55 PM,86.14,69,5943.66,ASX,
3:05:55 PM,86.14,90,7752.6,ASX,
3:05:17 PM,86.19,189,16289.91,ASX,
3:05:17 PM,86.19,800,68952,ASX,
3:05:17 PM,86.19,50,4309.5,ASX,
3:05:17 PM,86.19,150,12928.5,ASX,
3:05:17 PM,86.19,202,17410.38,ASX,
3:05:11 PM,86.19,151,13014.69,CXA,
3:04:19 PM,86.14,90,7752.6,ASX,
3:04:10 PM,86.19,3,258.57,ASX,
3:04:10 PM,86.18,90,7756.2,ASX,
3:04:07 PM,86.11,511,44002.21,ASX,
3:04:07 PM,86.12,171,14726.52,ASX,
3:04:07 PM,86.12,90,7750.8,ASX,
