Time,Price $,Volume,Value $,Market,Condition
5:07:56 PM,48.64,2838,138040.32,CXA,LT
5:06:11 PM,48.64,2838,138040.32,CXA,
5:01:11 PM,48.64,453,22033.92,CXA,
5:00:10 PM,48.64,453,22033.92,CXA,LT
4:59:33 PM,48.64,1141,55498.24,ASX,LT XT
4:59:32 PM,48.64,1347,65518.08,ASX,LT XT
4:57:40 PM,48.64,419,20380.16,CXA,LT
4:57:11 PM,48.64,419,20380.16,CXA,
4:40:45 PM,48.64,11189,544232.96,CXA,
4:20:41 PM,48.64,3094,150492.16,CXA,
4:20:36 PM,48.64,962,46791.68,CXA,
4:10:40 PM,48.64,2437,118535.68,ASX,
4:10:40 PM,48.64,792,38522.88,ASX,
4:10:40 PM,48.64,3417,166202.88,ASX,
4:10:40 PM,48.64,1943,94507.52,ASX,
4:10:40 PM,48.64,71,3453.44,ASX,
4:10:40 PM,48.64,190,9241.6,ASX,
4:10:40 PM,48.64,361,17559.04,ASX,
4:10:40 PM,48.64,1508,73349.12,ASX,
4:10:40 PM,48.64,2818,137067.52,ASX,
4:10:40 PM,48.64,897,43630.08,ASX,
4:10:40 PM,48.64,722,35118.08,ASX,
4:10:40 PM,48.64,726,35312.64,ASX,
4:10:40 PM,48.64,1045,50828.8,ASX,
4:10:40 PM,48.64,510,24806.4,ASX,
4:10:40 PM,48.64,236,11479.04,ASX,
4:10:40 PM,48.64,482,23444.48,ASX,
4:10:40 PM,48.64,752,36577.28,ASX,
4:10:40 PM,48.64,21,1021.44,ASX,
4:10:40 PM,48.64,181,8803.84,ASX,
4:10:40 PM,48.64,32,1556.48,ASX,XT
4:10:40 PM,48.64,1964,95528.96,ASX,
4:10:40 PM,48.64,1194,58076.16,ASX,
4:10:40 PM,48.64,135,6566.4,ASX,
4:10:40 PM,48.64,1874,91151.36,ASX,
4:10:40 PM,48.64,134,6517.76,ASX,
4:10:40 PM,48.64,82,3988.48,ASX,
4:10:40 PM,48.64,570,27724.8,ASX,
4:10:40 PM,48.64,850,41344,ASX,
4:10:40 PM,48.64,172,8366.08,ASX,
4:10:40 PM,48.64,2745,133516.8,ASX,
4:10:40 PM,48.64,1404,68290.56,ASX,
4:10:40 PM,48.64,186,9047.04,ASX,
4:10:40 PM,48.64,149,7247.36,ASX,
4:10:40 PM,48.64,45,2188.8,ASX,XT
4:10:40 PM,48.64,209,10165.76,ASX,
4:10:40 PM,48.64,1533,74565.12,ASX,
4:10:40 PM,48.64,1239,60264.96,ASX,
4:10:40 PM,48.64,1957,95188.48,ASX,
4:10:40 PM,48.64,1940,94361.6,ASX,
4:10:40 PM,48.64,914,44456.96,ASX,XT
4:10:40 PM,48.64,12,583.68,ASX,
4:10:40 PM,48.64,319,15516.16,ASX,
4:10:40 PM,48.64,8,389.12,ASX,
4:10:40 PM,48.64,624,30351.36,ASX,
4:10:40 PM,48.64,2126,103408.64,ASX,
4:10:40 PM,48.64,2487,120967.68,ASX,
4:10:40 PM,48.64,7336,356823.04,ASX,
4:10:40 PM,48.64,2,97.28,ASX,
4:10:40 PM,48.64,8879,431874.56,ASX,
4:10:40 PM,48.64,3,145.92,ASX,
4:10:40 PM,48.64,1986,96599.04,ASX,
4:10:40 PM,48.64,1441,70090.24,ASX,
4:10:40 PM,48.64,4682,227732.48,ASX,
4:10:40 PM,48.64,1109,53941.76,ASX,
4:10:40 PM,48.64,9400,457216,ASX,
4:10:40 PM,48.64,2100,102144,ASX,
4:10:40 PM,48.64,1000,48640,ASX,
4:10:40 PM,48.64,1223,59486.72,ASX,
4:10:40 PM,48.64,1000,48640,ASX,
4:10:40 PM,48.64,207,10068.48,ASX,
4:10:40 PM,48.64,1605,78067.2,ASX,
4:10:40 PM,48.64,819,39836.16,ASX,
4:10:40 PM,48.64,126,6128.64,ASX,
4:10:40 PM,48.64,29,1410.56,ASX,
4:10:40 PM,48.64,2531,123107.84,ASX,
4:10:40 PM,48.64,6,291.84,ASX,
4:10:40 PM,48.64,940,45721.6,ASX,
4:10:40 PM,48.64,2494,121308.16,ASX,
4:10:40 PM,48.64,49,2383.36,ASX,
4:10:40 PM,48.64,243,11819.52,ASX,
4:10:40 PM,48.64,66,3210.24,ASX,
4:10:40 PM,48.64,37,1799.68,ASX,
4:10:40 PM,48.64,719,34972.16,ASX,
4:10:40 PM,48.64,5404,262850.56,ASX,
4:10:40 PM,48.64,2000,97280,ASX,
4:10:40 PM,48.64,2723,132446.72,ASX,
4:10:40 PM,48.64,217,10554.88,ASX,
4:10:40 PM,48.64,2864,139304.96,ASX,
4:10:40 PM,48.64,2,97.28,ASX,
4:10:40 PM,48.64,1136,55255.04,ASX,
4:10:40 PM,48.64,1498,72862.72,ASX,
4:10:40 PM,48.64,961,46743.04,ASX,
4:10:40 PM,48.64,3,145.92,ASX,
4:10:40 PM,48.64,4,194.56,ASX,
4:10:40 PM,48.64,754,36674.56,ASX,
4:10:40 PM,48.64,1,48.64,ASX,
4:10:40 PM,48.64,1153,56081.92,ASX,
4:10:40 PM,48.64,64,3112.96,ASX,
4:10:40 PM,48.64,198,9630.72,ASX,
4:10:40 PM,48.64,7217,351034.88,ASX,
4:10:40 PM,48.64,250,12160,ASX,
4:10:40 PM,48.64,204,9922.56,ASX,
4:10:40 PM,48.64,2,97.28,ASX,
4:10:40 PM,48.64,6879,334594.56,ASX,
4:10:40 PM,48.64,717,34874.88,ASX,
4:10:40 PM,48.64,308,14981.12,ASX,
4:10:40 PM,48.64,4,194.56,ASX,XT
4:10:40 PM,48.64,1,48.64,ASX,XT
4:10:40 PM,48.64,9,437.76,ASX,XT
4:10:40 PM,48.64,441,21450.24,ASX,XT
4:10:40 PM,48.64,51,2480.64,ASX,
4:10:40 PM,48.64,22,1070.08,ASX,
4:10:40 PM,48.64,245,11916.8,ASX,
4:10:40 PM,48.64,942,45818.88,ASX,
4:10:40 PM,48.64,5106,248355.84,ASX,
4:10:40 PM,48.64,122,5934.08,ASX,
4:10:40 PM,48.64,276,13424.64,ASX,XT
4:10:40 PM,48.64,1373,66782.72,ASX,XT
4:10:40 PM,48.64,608,29573.12,ASX,XT
4:10:40 PM,48.64,135,6566.4,ASX,XT
4:10:40 PM,48.64,1000,48640,ASX,
4:10:40 PM,48.64,3483,169413.12,ASX,
4:10:40 PM,48.64,1753,85265.92,ASX,
4:10:40 PM,48.64,1830,89011.2,ASX,
4:10:40 PM,48.64,930,45235.2,ASX,
4:10:40 PM,48.64,997,48494.08,ASX,
