Course Of Sales
Time,Price ($),Volume,Value ($),Condition
16/03/2016 02:55:15 PM,16.63,1,16.63,XT
16/03/2016 02:55:15 PM,16.63,46,764.98,
16/03/2016 02:55:13 PM,16.63,96,1596.48,CXXT
16/03/2016 02:55:12 PM,16.63,1,16.63,
16/03/2016 02:55:04 PM,16.64,132,2196.48,
16/03/2016 02:55:04 PM,16.64,477,7937.28,
16/03/2016 02:54:51 PM,16.64,162,2695.68,
16/03/2016 02:54:51 PM,16.64,260,4326.40,
16/03/2016 02:54:51 PM,16.64,53,881.92,
16/03/2016 02:54:51 PM,16.64,89,1480.96,
16/03/2016 02:54:51 PM,16.64,2,33.28,
16/03/2016 02:54:51 PM,16.64,641,10666.24,
16/03/2016 02:54:51 PM,16.64,760,12646.40,
16/03/2016 02:54:51 PM,16.64,45,748.80,
16/03/2016 02:54:50 PM,16.63,436,7250.68,
16/03/2016 02:54:50 PM,16.63,164,2727.32,
16/03/2016 02:54:50 PM,16.63,295,4905.85,
16/03/2016 02:54:49 PM,16.63,348,5787.24,
16/03/2016 02:54:30 PM,16.63,201,3342.63,
16/03/2016 02:54:30 PM,16.63,1,16.63,
16/03/2016 02:54:30 PM,16.63,433,7200.79,
16/03/2016 02:54:30 PM,16.63,36,598.68,
16/03/2016 02:54:30 PM,16.63,2,33.26,
16/03/2016 02:54:30 PM,16.63,116,1929.08,
16/03/2016 02:54:30 PM,16.63,33,548.79,
16/03/2016 02:54:30 PM,16.63,13,216.19,
16/03/2016 02:54:30 PM,16.64,433,7205.12,
16/03/2016 02:54:30 PM,16.64,2,33.28,
16/03/2016 02:54:30 PM,16.64,260,4326.40,
16/03/2016 02:54:30 PM,16.64,40,665.60,
16/03/2016 02:54:30 PM,16.64,65,1081.60,
16/03/2016 02:54:30 PM,16.64,267,4442.88,
16/03/2016 02:54:30 PM,16.64,433,7205.12,
16/03/2016 02:54:30 PM,16.64,648,10782.72,
16/03/2016 02:54:30 PM,16.64,648,10782.72,
16/03/2016 02:54:30 PM,16.64,128,2129.92,
16/03/2016 02:54:16 PM,16.64,175,2912.00,
16/03/2016 02:54:10 PM,16.64,1,16.64,
16/03/2016 02:54:09 PM,16.64,65,1081.60,
16/03/2016 02:54:09 PM,16.64,235,3910.40,
16/03/2016 02:54:09 PM,16.64,22,365.97,NXXT
16/03/2016 02:54:09 PM,16.64,86,1431.04,
16/03/2016 02:54:09 PM,16.64,102,1696.77,CXXT
16/03/2016 02:54:09 PM,16.64,451,7504.64,
16/03/2016 02:54:09 PM,16.64,50,832.00,
16/03/2016 02:54:09 PM,16.64,81,1347.84,
16/03/2016 02:54:09 PM,16.64,288,4792.32,
16/03/2016 02:54:09 PM,16.64,21,349.44,
16/03/2016 02:54:09 PM,16.64,121,2013.44,
16/03/2016 02:54:09 PM,16.64,492,8186.88,
16/03/2016 02:54:09 PM,16.64,5,83.20,XT
16/03/2016 02:54:09 PM,16.64,67,1114.88,XT
16/03/2016 02:54:09 PM,16.64,307,5108.48,
16/03/2016 02:54:09 PM,16.64,21,349.44,
16/03/2016 02:54:01 PM,16.63,756,12572.28,
16/03/2016 02:54:01 PM,16.63,530,8813.90,
16/03/2016 02:54:01 PM,16.63,84,1396.92,
16/03/2016 02:54:01 PM,16.64,81,1347.44,CXXT
16/03/2016 02:54:01 PM,16.63,18,299.34,
16/03/2016 02:54:01 PM,16.63,70,1164.10,
16/03/2016 02:54:00 PM,16.63,527,8764.01,
16/03/2016 02:54:00 PM,16.63,700,11641.00,
16/03/2016 02:54:00 PM,16.63,700,11641.00,
16/03/2016 02:54:00 PM,16.63,700,11641.00,
16/03/2016 02:54:00 PM,16.63,816,13570.08,
16/03/2016 02:54:00 PM,16.63,17,282.71,
16/03/2016 02:54:00 PM,16.63,380,6319.40,
16/03/2016 02:54:00 PM,16.63,162,2694.06,
16/03/2016 02:54:00 PM,16.63,25,415.75,
16/03/2016 02:54:00 PM,16.63,17,282.71,
16/03/2016 02:54:00 PM,16.63,172,2860.36,
16/03/2016 02:54:00 PM,16.63,298,4955.74,
16/03/2016 02:54:00 PM,16.63,513,8531.19,
16/03/2016 02:54:00 PM,16.63,28,465.64,
16/03/2016 02:54:00 PM,16.63,201,3342.63,
16/03/2016 02:54:00 PM,16.63,21,349.23,
16/03/2016 02:54:00 PM,16.63,353,5870.39,
16/03/2016 02:54:00 PM,16.63,82,1363.66,
16/03/2016 02:54:00 PM,16.63,164,2727.32,
16/03/2016 02:54:00 PM,16.63,518,8614.34,
16/03/2016 02:54:00 PM,16.63,1482,24645.66,
16/03/2016 02:54:00 PM,16.63,75,1247.25,
16/03/2016 02:54:00 PM,16.63,6,99.78,
16/03/2016 02:54:00 PM,16.63,75,1247.25,
16/03/2016 02:53:34 PM,16.63,5,83.15,
16/03/2016 02:53:23 PM,16.63,50,831.50,
16/03/2016 02:52:55 PM,16.63,5,83.15,
16/03/2016 02:52:43 PM,16.64,51,848.39,CXXT
16/03/2016 02:52:35 PM,16.63,14,232.82,
16/03/2016 02:52:26 PM,16.63,279,4639.77,
16/03/2016 02:52:25 PM,16.63,30,498.90,
16/03/2016 02:52:23 PM,16.63,9,149.67,
16/03/2016 02:52:23 PM,16.63,1,16.63,
16/03/2016 02:52:23 PM,16.63,8,133.04,
16/03/2016 02:52:23 PM,16.63,2,33.26,
16/03/2016 02:52:22 PM,16.64,10000,166350.00,NXXT
16/03/2016 02:52:20 PM,16.63,5,83.15,
16/03/2016 02:52:20 PM,16.63,572,9512.36,
16/03/2016 02:52:20 PM,16.63,18,299.34,
16/03/2016 02:52:20 PM,16.63,157,2610.91,
16/03/2016 02:52:20 PM,16.63,234,3891.42,
16/03/2016 02:52:19 PM,16.64,65,1081.60,
16/03/2016 02:52:19 PM,16.64,2,33.28,
16/03/2016 02:52:19 PM,16.64,4,66.56,
16/03/2016 02:52:19 PM,16.64,686,11415.04,
16/03/2016 02:52:19 PM,16.64,1903,31665.92,
16/03/2016 02:52:18 PM,16.64,19,316.16,
16/03/2016 02:52:15 PM,16.65,163,2713.95,
16/03/2016 02:52:15 PM,16.65,1640,27306.00,XT
16/03/2016 02:52:14 PM,16.65,4,66.60,
16/03/2016 02:52:14 PM,16.65,73,1215.45,
16/03/2016 02:52:14 PM,16.65,19,316.35,
16/03/2016 02:51:51 PM,16.65,17,283.05,
16/03/2016 02:51:51 PM,16.65,231,3846.15,
16/03/2016 02:51:51 PM,16.65,16,266.40,
16/03/2016 02:51:50 PM,16.65,1,16.65,
16/03/2016 02:51:50 PM,16.65,363,6043.95,
16/03/2016 02:51:50 PM,16.65,3,49.95,
16/03/2016 02:51:50 PM,16.65,20,333.00,
16/03/2016 02:51:49 PM,16.65,11,183.15,
16/03/2016 02:51:49 PM,16.65,14,233.10,
16/03/2016 02:51:49 PM,16.65,18,299.70,
16/03/2016 02:51:49 PM,16.65,133,2214.45,
16/03/2016 02:51:49 PM,16.65,147,2447.55,
16/03/2016 02:51:49 PM,16.65,2,33.30,
16/03/2016 02:51:49 PM,16.65,71,1182.15,
16/03/2016 02:51:49 PM,16.65,130,2164.50,
16/03/2016 02:51:49 PM,16.65,1082,18015.30,XT
16/03/2016 02:51:49 PM,.00,0,.00,
16/03/2016 02:51:38 PM,16.65,3,49.95,
16/03/2016 02:51:38 PM,16.65,56,932.40,
16/03/2016 02:51:13 PM,16.65,151,2514.15,
16/03/2016 02:51:03 PM,16.65,3,49.95,
16/03/2016 02:51:03 PM,16.65,64,1065.60,
16/03/2016 02:51:03 PM,16.65,618,10289.70,
16/03/2016 02:51:03 PM,16.65,3,49.95,
16/03/2016 02:51:02 PM,16.65,20,332.90,NXXT
16/03/2016 02:51:01 PM,16.65,6,99.90,
16/03/2016 02:51:01 PM,16.65,162,2697.30,
16/03/2016 02:51:01 PM,16.65,472,7858.80,
16/03/2016 02:51:01 PM,16.65,29,482.85,
16/03/2016 02:51:01 PM,16.65,260,4329.00,
16/03/2016 02:51:01 PM,16.65,200,3330.00,
16/03/2016 02:51:01 PM,16.65,221,3679.65,
16/03/2016 02:51:01 PM,16.65,2,33.30,
16/03/2016 02:51:01 PM,16.65,42,699.30,
16/03/2016 02:51:01 PM,16.65,209,3479.85,
16/03/2016 02:50:47 PM,16.65,10,166.50,
16/03/2016 02:50:47 PM,16.65,22,366.30,
16/03/2016 02:50:47 PM,16.65,28,466.20,
16/03/2016 02:50:47 PM,16.65,31,516.15,
16/03/2016 02:50:47 PM,16.65,42,699.30,
16/03/2016 02:50:47 PM,16.65,50,832.50,
16/03/2016 02:50:47 PM,16.65,243,4045.95,
16/03/2016 02:50:47 PM,16.65,48,799.20,
16/03/2016 02:50:47 PM,16.65,5,83.25,
16/03/2016 02:50:47 PM,16.65,12,199.80,
16/03/2016 02:50:29 PM,16.64,382,6356.48,
16/03/2016 02:50:29 PM,16.64,124,2063.36,
16/03/2016 02:50:15 PM,16.64,63,1048.32,
16/03/2016 02:50:15 PM,16.64,2,33.28,
16/03/2016 02:50:15 PM,16.65,225,3746.25,
16/03/2016 02:50:15 PM,16.65,54,899.10,
16/03/2016 02:50:15 PM,16.65,939,15634.35,
16/03/2016 02:50:15 PM,16.65,272,4528.80,
16/03/2016 02:50:15 PM,16.65,2,33.30,
16/03/2016 02:50:01 PM,16.66,27,449.82,
16/03/2016 02:50:01 PM,.00,0,.00,
16/03/2016 02:49:34 PM,16.65,188,3130.20,
16/03/2016 02:49:34 PM,16.65,539,8974.35,
16/03/2016 02:49:34 PM,16.65,13,216.45,
16/03/2016 02:49:34 PM,16.65,260,4329.00,
16/03/2016 02:49:34 PM,16.65,5,83.25,
16/03/2016 02:49:34 PM,16.65,156,2597.40,
16/03/2016 02:49:34 PM,16.65,1,16.65,
16/03/2016 02:49:23 PM,16.64,10,166.40,
16/03/2016 02:49:23 PM,16.64,3,49.92,
16/03/2016 02:49:23 PM,16.64,3,49.92,
16/03/2016 02:49:10 PM,16.64,245,4076.80,
16/03/2016 02:49:10 PM,16.64,156,2595.84,
16/03/2016 02:49:10 PM,16.64,410,6822.40,
16/03/2016 02:49:10 PM,16.64,260,4326.40,
16/03/2016 02:49:10 PM,16.64,690,11481.60,
16/03/2016 02:49:10 PM,16.64,239,3976.96,
16/03/2016 02:48:58 PM,16.65,30,499.50,
16/03/2016 02:48:57 PM,16.65,10,166.50,
16/03/2016 02:48:57 PM,16.65,47,782.55,XT
16/03/2016 02:48:57 PM,16.65,189,3146.85,
16/03/2016 02:48:55 PM,16.65,33,549.45,XT
16/03/2016 02:48:55 PM,16.66,4,66.64,
16/03/2016 02:48:55 PM,16.66,318,5297.88,
16/03/2016 02:48:55 PM,16.66,83,1382.78,
16/03/2016 02:48:55 PM,16.66,1,16.66,
16/03/2016 02:48:46 PM,16.66,91,1516.06,
16/03/2016 02:48:46 PM,16.66,364,6064.24,
16/03/2016 02:48:46 PM,16.66,239,3981.74,
16/03/2016 02:48:46 PM,16.66,260,4331.60,
16/03/2016 02:48:46 PM,16.66,258,4298.28,
16/03/2016 02:48:46 PM,16.66,156,2598.96,
16/03/2016 02:48:46 PM,16.66,6,99.96,
16/03/2016 02:48:46 PM,16.66,626,10429.16,
16/03/2016 02:48:44 PM,16.67,4,66.68,
16/03/2016 02:48:44 PM,16.67,72,1200.24,
16/03/2016 02:48:44 PM,16.67,137,2283.79,
16/03/2016 02:48:43 PM,16.67,72,1200.24,
16/03/2016 02:48:43 PM,16.67,55,916.85,
16/03/2016 02:48:43 PM,16.67,160,2667.20,
16/03/2016 02:48:43 PM,16.67,24,400.08,
16/03/2016 02:48:43 PM,16.67,73,1216.91,
16/03/2016 02:48:43 PM,16.67,493,8218.31,
16/03/2016 02:48:43 PM,16.67,78,1300.26,
16/03/2016 02:48:43 PM,16.67,260,4334.20,
16/03/2016 02:48:43 PM,16.67,75,1250.25,
16/03/2016 02:48:43 PM,16.67,628,10468.76,
16/03/2016 02:48:33 PM,16.66,20,333.20,
16/03/2016 02:48:33 PM,16.66,78,1299.48,
16/03/2016 02:48:33 PM,16.66,657,10945.62,
16/03/2016 02:48:33 PM,16.66,156,2598.96,
16/03/2016 02:48:30 PM,16.67,49,816.83,
16/03/2016 02:48:29 PM,16.67,627,10452.09,
16/03/2016 02:48:29 PM,16.67,156,2600.52,
16/03/2016 02:48:29 PM,16.67,61,1016.87,
16/03/2016 02:48:29 PM,16.67,275,4584.25,
16/03/2016 02:48:29 PM,16.68,383,6388.44,
16/03/2016 02:48:29 PM,16.68,867,14461.56,
16/03/2016 02:48:29 PM,16.68,318,5304.24,
16/03/2016 02:48:29 PM,16.68,239,3986.52,
16/03/2016 02:48:29 PM,16.68,477,7956.36,
16/03/2016 02:48:29 PM,16.68,79,1317.72,
16/03/2016 02:48:29 PM,16.67,60,1000.20,
16/03/2016 02:48:29 PM,16.67,5,83.35,
16/03/2016 02:48:29 PM,16.67,11,183.37,
16/03/2016 02:48:29 PM,16.67,317,5284.39,
16/03/2016 02:48:25 PM,16.67,73,1216.91,
16/03/2016 02:48:25 PM,16.67,20,333.40,
16/03/2016 02:48:25 PM,16.67,17,283.39,
16/03/2016 02:48:25 PM,16.67,11,183.37,
16/03/2016 02:48:25 PM,16.67,39,650.13,
16/03/2016 02:48:23 PM,16.66,50,833.00,
16/03/2016 02:48:22 PM,16.66,167,2782.22,
16/03/2016 02:48:22 PM,16.66,407,6780.62,
16/03/2016 02:48:22 PM,16.66,2,33.32,
16/03/2016 02:48:22 PM,16.66,209,3481.94,
16/03/2016 02:48:22 PM,16.66,76,1266.16,
16/03/2016 02:48:22 PM,16.66,1000,16660.00,
16/03/2016 02:48:19 PM,16.65,433,7209.45,
16/03/2016 02:48:19 PM,.00,0,.00,
16/03/2016 02:48:19 PM,.00,0,.00,
16/03/2016 02:48:19 PM,16.65,10000,166500.00,NXXT
16/03/2016 02:48:18 PM,16.65,15,249.75,NXXT
16/03/2016 02:48:11 PM,16.65,173,2880.45,
16/03/2016 02:48:11 PM,16.65,392,6526.80,
16/03/2016 02:48:05 PM,16.65,232,3862.80,
16/03/2016 02:48:05 PM,16.65,1111,18498.15,
16/03/2016 02:47:53 PM,16.65,188,3130.20,
16/03/2016 02:47:53 PM,16.65,318,5294.70,
16/03/2016 02:47:53 PM,16.65,253,4212.45,
16/03/2016 02:47:53 PM,16.65,690,11488.50,
16/03/2016 02:47:53 PM,16.65,290,4828.50,
16/03/2016 02:47:53 PM,16.65,1,16.65,
16/03/2016 02:47:53 PM,16.65,260,4329.00,
16/03/2016 02:47:52 PM,16.67,3,50.01,
16/03/2016 02:47:52 PM,16.67,96,1600.32,
16/03/2016 02:47:49 PM,16.65,239,3979.35,
16/03/2016 02:47:48 PM,16.66,83,1382.78,
16/03/2016 02:47:48 PM,16.66,2,33.32,
16/03/2016 02:47:48 PM,16.66,254,4231.64,
16/03/2016 02:47:48 PM,16.66,38,633.08,
16/03/2016 02:47:48 PM,16.66,21,349.86,
16/03/2016 02:47:48 PM,16.66,62,1032.92,
16/03/2016 02:47:48 PM,16.65,21,349.65,
16/03/2016 02:47:48 PM,16.65,41,682.65,
16/03/2016 02:47:48 PM,16.65,142,2364.30,
16/03/2016 02:47:48 PM,16.65,234,3896.10,
16/03/2016 02:47:48 PM,16.65,221,3679.65,
16/03/2016 02:47:48 PM,16.65,18,299.70,
16/03/2016 02:47:48 PM,16.65,53,882.45,
16/03/2016 02:47:48 PM,16.65,228,3796.20,
16/03/2016 02:47:48 PM,16.65,2,33.30,
16/03/2016 02:47:48 PM,16.65,14,233.10,
16/03/2016 02:47:48 PM,16.64,236,3927.04,XT
16/03/2016 02:47:48 PM,16.65,26,432.77,CXXT
16/03/2016 02:47:48 PM,.00,0,.00,
16/03/2016 02:47:48 PM,16.64,300,4992.00,
16/03/2016 02:47:48 PM,16.64,3,49.92,
16/03/2016 02:47:48 PM,16.64,182,3028.48,
16/03/2016 02:47:48 PM,16.64,237,3943.68,
16/03/2016 02:47:48 PM,16.64,19,316.16,
16/03/2016 02:47:48 PM,16.64,37,615.68,
16/03/2016 02:47:48 PM,16.64,2,33.28,
16/03/2016 02:47:48 PM,16.64,995,16556.80,
16/03/2016 02:47:43 PM,16.64,27,449.28,
16/03/2016 02:47:43 PM,16.64,29,482.42,CXXT
16/03/2016 02:47:43 PM,16.63,126,2095.38,
16/03/2016 02:47:43 PM,16.63,141,2344.83,
16/03/2016 02:47:43 PM,16.63,78,1297.14,
16/03/2016 02:47:43 PM,16.63,35,582.05,
16/03/2016 02:47:43 PM,16.63,7,116.41,
16/03/2016 02:47:43 PM,16.63,1,16.63,
16/03/2016 02:47:43 PM,16.63,37,615.31,
16/03/2016 02:47:43 PM,16.63,206,3425.78,
16/03/2016 02:47:43 PM,16.63,142,2361.46,
16/03/2016 02:47:43 PM,16.63,380,6319.40,
16/03/2016 02:47:43 PM,16.63,3,49.89,
16/03/2016 02:47:43 PM,16.63,232,3858.16,
16/03/2016 02:47:43 PM,16.63,225,3741.75,
16/03/2016 02:47:43 PM,16.63,497,8265.11,
16/03/2016 02:47:43 PM,16.63,80,1330.40,
16/03/2016 02:47:43 PM,16.63,202,3359.26,
16/03/2016 02:47:43 PM,16.63,79,1313.77,
16/03/2016 02:47:43 PM,16.63,29,482.27,
16/03/2016 02:47:43 PM,16.63,183,3043.29,
16/03/2016 02:47:43 PM,16.63,2000,33260.00,
16/03/2016 02:47:43 PM,16.63,425,7067.75,
16/03/2016 02:47:42 PM,16.62,91,1512.42,
16/03/2016 02:47:24 PM,16.62,20,332.40,
16/03/2016 02:47:18 PM,16.62,50,831.00,
16/03/2016 02:47:08 PM,16.62,360,5983.20,
16/03/2016 02:47:00 PM,16.63,705,11720.63,NXXT
16/03/2016 02:47:00 PM,16.63,281,4671.63,NXXT
16/03/2016 02:46:50 PM,16.62,191,3174.42,
16/03/2016 02:46:44 PM,16.62,1,16.62,
16/03/2016 02:46:44 PM,16.62,249,4138.38,
16/03/2016 02:46:44 PM,16.62,7,116.34,
16/03/2016 02:46:44 PM,16.62,12,199.44,
16/03/2016 02:46:44 PM,16.62,80,1329.60,
16/03/2016 02:46:41 PM,16.62,49,814.38,
16/03/2016 02:46:41 PM,16.62,55,914.10,
16/03/2016 02:46:41 PM,16.62,114,1894.68,
16/03/2016 02:46:41 PM,16.62,18,299.16,
16/03/2016 02:46:41 PM,16.62,142,2360.04,
16/03/2016 02:46:41 PM,16.62,200,3324.00,
16/03/2016 02:46:41 PM,16.62,12,199.44,
16/03/2016 02:46:41 PM,16.62,179,2974.98,
16/03/2016 02:46:41 PM,16.62,33,548.46,
16/03/2016 02:46:41 PM,16.62,13,216.06,
16/03/2016 02:46:41 PM,16.62,79,1312.98,
16/03/2016 02:46:41 PM,16.62,2,33.24,
16/03/2016 02:46:41 PM,16.62,607,10088.34,
16/03/2016 02:46:41 PM,16.62,301,5002.62,
16/03/2016 02:46:36 PM,16.62,157,2609.34,
16/03/2016 02:46:36 PM,16.63,5000,83125.00,NXXT
16/03/2016 02:46:14 PM,16.62,17,282.54,
16/03/2016 02:46:01 PM,16.62,234,3889.08,
16/03/2016 02:45:31 PM,16.62,137,2276.94,
16/03/2016 02:45:31 PM,16.62,9,149.58,
16/03/2016 02:45:31 PM,16.62,168,2792.16,
16/03/2016 02:45:31 PM,16.62,229,3805.98,
16/03/2016 02:45:31 PM,16.62,50,831.00,
16/03/2016 02:45:31 PM,16.62,77,1279.74,
16/03/2016 02:45:31 PM,16.62,65,1080.30,
16/03/2016 02:45:31 PM,16.62,5,83.10,
16/03/2016 02:45:31 PM,16.62,538,8941.56,
16/03/2016 02:45:14 PM,16.62,232,3855.84,
16/03/2016 02:45:14 PM,16.62,20,332.40,
16/03/2016 02:45:14 PM,16.62,250,4155.00,
16/03/2016 02:45:14 PM,16.62,13,216.06,XT
16/03/2016 02:45:14 PM,16.62,13,216.06,XT
16/03/2016 02:45:14 PM,16.62,511,8492.82,
16/03/2016 02:45:14 PM,16.62,8,132.96,
16/03/2016 02:45:14 PM,16.62,62,1030.44,
16/03/2016 02:45:14 PM,16.62,12,199.44,
16/03/2016 02:45:14 PM,16.62,81,1346.22,
16/03/2016 02:45:14 PM,16.62,382,6348.84,
16/03/2016 02:45:14 PM,16.62,524,8708.88,
16/03/2016 02:45:14 PM,16.62,33,548.46,XT
16/03/2016 02:45:14 PM,16.62,182,3024.84,
16/03/2016 02:45:14 PM,16.62,263,4371.06,
16/03/2016 02:45:14 PM,16.62,192,3191.04,
16/03/2016 02:45:14 PM,16.62,204,3390.48,
16/03/2016 02:45:14 PM,16.62,11,182.82,XT
16/03/2016 02:45:11 PM,16.62,62,1030.13,CXXT
16/03/2016 02:45:11 PM,16.61,29,481.69,XT
16/03/2016 02:44:49 PM,16.62,511,8490.27,CXXT
16/03/2016 02:44:49 PM,16.61,153,2541.33,XT
16/03/2016 02:44:49 PM,16.61,82,1362.02,
16/03/2016 02:44:39 PM,16.61,358,5946.38,
16/03/2016 02:44:39 PM,16.61,1075,17855.75,
16/03/2016 02:44:39 PM,16.62,1567,26035.71,CXXT
16/03/2016 02:44:36 PM,16.61,118,1959.98,
16/03/2016 02:44:36 PM,16.62,37,614.76,NXXT
16/03/2016 02:44:21 PM,16.61,17,282.37,
16/03/2016 02:44:21 PM,16.61,33,548.13,
16/03/2016 02:44:21 PM,16.61,274,4551.14,XT
16/03/2016 02:44:21 PM,16.61,1,16.61,
16/03/2016 02:44:21 PM,16.61,226,3753.86,
16/03/2016 02:44:21 PM,16.61,711,11809.71,
16/03/2016 02:44:21 PM,16.61,31,514.91,XT
16/03/2016 02:44:21 PM,16.61,8,132.88,
16/03/2016 02:44:21 PM,16.61,358,5946.38,
16/03/2016 02:44:21 PM,16.61,219,3636.50,CXXT
16/03/2016 02:44:21 PM,16.61,384,6376.32,CXXT
16/03/2016 02:44:19 PM,16.60,50,830.00,
16/03/2016 02:44:01 PM,.00,0,.00,
16/03/2016 02:44:01 PM,.00,0,.00,
16/03/2016 02:43:18 PM,16.61,1,16.61,
16/03/2016 02:43:13 PM,16.61,9,149.49,
16/03/2016 02:42:58 PM,16.62,175,2907.63,CXXT
16/03/2016 02:42:58 PM,16.62,61,1013.82,
16/03/2016 02:42:58 PM,16.62,8,132.96,
16/03/2016 02:42:58 PM,16.62,272,4520.64,
16/03/2016 02:42:57 PM,16.62,166,2758.92,
16/03/2016 02:42:56 PM,16.62,438,7277.37,CXXT
16/03/2016 02:42:56 PM,16.62,380,6315.60,
16/03/2016 02:42:56 PM,16.62,2,33.24,
16/03/2016 02:42:56 PM,16.62,52,864.24,
16/03/2016 02:42:55 PM,16.62,97,1611.66,CXXT
16/03/2016 02:42:54 PM,16.61,78,1295.58,
16/03/2016 02:42:54 PM,16.61,154,2557.94,
16/03/2016 02:42:54 PM,16.61,46,764.06,
16/03/2016 02:42:54 PM,16.61,180,2989.80,
16/03/2016 02:42:54 PM,16.61,152,2524.72,
16/03/2016 02:42:54 PM,16.61,130,2159.30,
16/03/2016 02:42:54 PM,16.61,183,3039.63,
16/03/2016 02:42:54 PM,16.61,255,4235.55,
16/03/2016 02:42:54 PM,16.61,24,398.64,
16/03/2016 02:42:54 PM,16.61,153,2541.33,
16/03/2016 02:42:54 PM,16.61,207,3438.27,
16/03/2016 02:42:54 PM,16.61,96,1594.56,
16/03/2016 02:42:54 PM,16.61,162,2690.82,
16/03/2016 02:42:54 PM,16.61,1719,28544.00,CXXT
16/03/2016 02:42:54 PM,16.60,372,6175.20,
16/03/2016 02:42:54 PM,16.61,57,946.77,
16/03/2016 02:42:54 PM,16.61,229,3803.69,
16/03/2016 02:42:54 PM,16.61,167,2773.87,
16/03/2016 02:42:54 PM,16.61,67,1112.87,
16/03/2016 02:42:54 PM,16.61,76,1262.36,
16/03/2016 02:42:54 PM,16.61,129,2142.69,
16/03/2016 02:42:54 PM,16.61,1557,25861.77,
16/03/2016 02:42:54 PM,16.60,1719,28535.40,CXXT
16/03/2016 02:42:49 PM,16.60,22,365.20,
16/03/2016 02:42:49 PM,.00,0,.00,
16/03/2016 02:42:49 PM,16.60,522,8665.20,
16/03/2016 02:42:49 PM,16.60,95,1577.00,XT
16/03/2016 02:42:49 PM,16.60,80,1328.00,
16/03/2016 02:42:49 PM,16.60,278,4614.80,
16/03/2016 02:42:48 PM,16.60,617,10242.20,
16/03/2016 02:42:48 PM,16.60,278,4614.80,
16/03/2016 02:42:47 PM,16.60,244,4050.40,
16/03/2016 02:42:47 PM,16.60,91,1510.60,
16/03/2016 02:42:42 PM,16.60,187,3104.20,
16/03/2016 02:42:41 PM,16.60,2,33.20,
16/03/2016 02:42:41 PM,16.60,11,182.60,
16/03/2016 02:42:40 PM,16.60,100,1660.00,
16/03/2016 02:42:40 PM,16.60,295,4897.00,
16/03/2016 02:42:40 PM,16.60,1,16.60,
16/03/2016 02:42:40 PM,16.60,66,1095.60,
16/03/2016 02:42:40 PM,16.60,1,16.60,
16/03/2016 02:42:40 PM,16.60,11,182.60,
16/03/2016 02:42:40 PM,16.60,45,747.00,
16/03/2016 02:42:40 PM,16.60,24,398.40,
16/03/2016 02:42:40 PM,16.60,116,1925.60,
16/03/2016 02:42:29 PM,16.60,262,4349.20,
16/03/2016 02:42:19 PM,16.60,349,5793.40,
16/03/2016 02:42:19 PM,16.60,637,10574.20,
16/03/2016 02:42:10 PM,16.61,200,3322.00,
16/03/2016 02:42:08 PM,16.61,2,33.22,
16/03/2016 02:42:08 PM,16.61,19,315.59,
16/03/2016 02:42:08 PM,16.61,6,99.66,
16/03/2016 02:42:08 PM,16.61,100,1661.00,
16/03/2016 02:42:08 PM,16.61,78,1295.58,
16/03/2016 02:42:07 PM,16.62,115,1910.73,NXXT
16/03/2016 02:42:07 PM,16.62,329,5466.34,NXXT
16/03/2016 02:42:06 PM,16.62,100,1661.50,NXXT
16/03/2016 02:41:59 PM,16.61,89,1478.29,
16/03/2016 02:41:59 PM,16.61,16,265.76,
16/03/2016 02:41:45 PM,16.61,121,2009.81,
16/03/2016 02:41:45 PM,16.61,196,3255.56,
16/03/2016 02:41:44 PM,16.61,196,3254.58,CXXT
16/03/2016 02:41:44 PM,16.61,50,830.50,
16/03/2016 02:41:44 PM,16.61,80,1328.80,
16/03/2016 02:41:44 PM,16.61,8,132.88,
16/03/2016 02:41:44 PM,16.61,32,531.52,
16/03/2016 02:41:44 PM,16.61,18,298.98,
16/03/2016 02:41:44 PM,16.61,279,4634.19,
16/03/2016 02:41:44 PM,16.61,28,465.08,
16/03/2016 02:41:44 PM,16.61,380,6311.80,
16/03/2016 02:41:44 PM,16.61,53,880.33,
16/03/2016 02:40:45 PM,16.61,2,33.22,
16/03/2016 02:40:45 PM,16.61,46,764.06,
16/03/2016 02:40:45 PM,16.61,51,847.11,
16/03/2016 02:40:45 PM,16.61,413,6859.93,
16/03/2016 02:40:45 PM,16.61,189,3139.29,
16/03/2016 02:40:34 PM,16.61,50,830.50,XT
16/03/2016 02:40:26 PM,16.61,8,132.88,
16/03/2016 02:40:15 PM,16.62,108,1794.42,CXXT
16/03/2016 02:40:12 PM,16.61,20,332.20,
16/03/2016 02:39:56 PM,16.62,268,4452.82,CXXT
16/03/2016 02:39:44 PM,16.62,502,8343.24,
16/03/2016 02:39:44 PM,16.62,38,631.56,
16/03/2016 02:39:44 PM,16.62,162,2692.44,
16/03/2016 02:39:44 PM,16.62,8,132.96,
16/03/2016 02:39:40 PM,16.61,5,83.05,
16/03/2016 02:39:39 PM,16.61,6,99.66,
16/03/2016 02:39:39 PM,16.61,201,3338.61,
16/03/2016 02:39:39 PM,16.62,64,1063.68,
16/03/2016 02:39:39 PM,16.62,198,3290.76,
16/03/2016 02:39:39 PM,16.62,13,216.06,
16/03/2016 02:39:39 PM,16.62,300,4986.00,
16/03/2016 02:39:39 PM,16.62,1,16.62,
