symbol,date,open,high,low,close,volume
ASX.AX,2015-05-28,28.33777456750651,28.46068560534154,28.02025482056936,28.289976119995117,330588
ASX.AX,2015-05-29,28.406066809832677,28.692860195535207,28.392412338684796,28.42655372619629,1274401
ASX.AX,2015-06-01,28.201209805609903,28.337777931061012,27.832476648338012,28.30363655090332,437730
ASX.AX,2015-06-02,28.235348083933754,28.4538560187229,27.79833221435547,27.79833221435547,444645
ASX.AX,2015-06-03,27.66859532013584,27.695909464549896,27.32717632942067,27.50471305847168,505553
ASX.AX,2015-06-04,27.648113250732422,28.221697305724785,27.64128341166634,27.648113250732422,755707
ASX.AX,2015-06-05,27.723223006694308,28.13292738803908,27.4364322840913,27.559343338012695,542886
ASX.AX,2015-06-09,27.56617561120972,27.77785637717345,27.368154525756836,27.368154525756836,514910
ASX.AX,2015-06-10,27.313526377212227,27.627631305393162,27.23158652743043,27.51837730407715,542157
ASX.AX,2015-06-11,27.64128091867025,27.846131790230295,27.51836987477019,27.74370765686035,475266
ASX.AX,2015-06-12,27.69590700822072,27.764189758379736,27.456912173024264,27.538854598999023,318641
ASX.AX,2015-06-15,27.381803537503394,27.607141334231425,27.29986370452062,27.572999954223633,314969
ASX.AX,2015-06-16,27.436433715546144,27.573001849786305,27.32034988975483,27.381805419921875,439040
ASX.AX,2015-06-17,27.586662682912692,27.757372222770268,27.354497604513554,27.51837730407715,443524
ASX.AX,2015-06-18,27.279379964881247,27.450089473291243,26.972102328779183,27.28620719909668,1090505
ASX.AX,2015-06-19,26.978930230059195,27.586658283074208,26.978930230059195,27.2452392578125,652620
ASX.AX,2015-06-22,27.252065362138666,27.42960210179186,27.129154309755553,27.299863815307617,314900
ASX.AX,2015-06-23,27.450094378376406,27.723228077746704,27.436437302684762,27.600317001342773,745599
ASX.AX,2015-06-24,27.723225994519844,27.723225994519844,27.3135241738405,27.450092315673828,454267
ASX.AX,2015-06-25,27.429603876182856,27.463747863358275,27.313522655212047,27.381805419921875,969382
ASX.AX,2015-06-26,27.313522655212047,27.381805419921875,27.09501468235599,27.381805419921875,933449
ASX.AX,2015-06-29,27.02673143244615,27.306694930443182,26.76042240328955,27.088184356689453,853743
ASX.AX,2015-06-30,27.00624437723704,27.2452392578125,26.842364703810865,27.2452392578125,797903
ASX.AX,2015-07-01,27.272546560715245,27.81881900007354,27.272546560715245,27.627622604370117,404604
ASX.AX,2015-07-02,27.525202414642298,28.112440942796077,27.491058428681146,28.105613708496094,481669
ASX.AX,2015-07-03,28.10561560271783,28.214869592623785,27.73688240997751,27.989534378051758,415440
ASX.AX,2015-07-06,27.55934761181044,27.675428844726316,27.41595222827173,27.545690536499023,323237
ASX.AX,2015-07-07,27.791508168079577,28.249008395003337,27.784678329122904,28.221696853637695,573283
ASX.AX,2015-07-08,27.982703534084774,28.228525653755,27.709569871533798,27.77102279663086,557300
ASX.AX,2015-07-09,27.59349088427479,27.97588120467655,27.42960857415376,27.852970123291016,482874
ASX.AX,2015-07-10,27.900762204282884,28.29339459083235,27.74370977062717,28.085128784179688,608982
ASX.AX,2015-07-13,28.064642626873574,28.481174251381315,27.607142386722725,28.02367401123047,264020
ASX.AX,2015-07-14,28.371919461804175,28.8021081475713,28.344605315604916,28.78162384033203,430286
ASX.AX,2015-07-15,28.67236372869402,29.204976441577195,28.67236372869402,29.047924041748047,339783
ASX.AX,2015-07-16,29.512267079090826,29.771743712951263,29.36204184540882,29.484952926635742,506308
ASX.AX,2015-07-17,29.59420479030704,29.662487561683104,29.31424125995195,29.396181106567383,264592
ASX.AX,2015-07-20,29.50542748120043,29.89464490809887,29.50542748120043,29.84001922607422,356037
ASX.AX,2015-07-21,29.96293632706886,30.038048934262882,29.669315737939836,29.908308029174805,386642
ASX.AX,2015-07-22,29.819531523984708,30.031212222654936,29.24595015627186,29.45762825012207,405182
ASX.AX,2015-07-23,29.36204055673923,29.744430859864824,29.33472640548294,29.505435943603516,443283
ASX.AX,2015-07-24,29.362040473018915,29.710286783670767,29.23912939753689,29.525922775268555,295283
ASX.AX,2015-07-27,29.273271845716746,29.6556621616197,29.259614769632257,29.648832321166992,235785
ASX.AX,2015-07-28,29.450808792087468,29.771740936633332,29.16060311257251,29.375696182250977,830094
ASX.AX,2015-07-29,29.31424028135118,29.833196099018895,29.28009889680289,29.676143646240234,467321
ASX.AX,2015-07-30,29.840025636491287,30.00390532259096,29.621517651811295,29.915138244628906,290991
ASX.AX,2015-07-31,30.140471137302043,30.440921546657002,30.133643902916905,30.35215187072754,801731
ASX.AX,2015-08-03,30.727712853320458,30.727712853320458,29.81953697867515,29.949277877807617,438896
ASX.AX,2015-08-04,29.8809952507145,30.22241431374964,29.696631248917765,30.058534622192383,470629
ASX.AX,2015-08-05,30.072195304544493,30.24973209249773,29.73760343651361,29.853687286376953,562939
ASX.AX,2015-08-06,29.819536902062154,29.997076256791345,29.525918931986315,29.894649505615234,406037
ASX.AX,2015-08-07,29.70346062892561,29.70346062892561,29.396182929041505,29.416669845581055,368658
ASX.AX,2015-08-10,29.368867102786,29.676144785154673,29.13670203219865,29.621519088745117,490188
ASX.AX,2015-08-11,29.78538701323876,29.874156665250748,29.286915683174087,29.532737731933594,467998
ASX.AX,2015-08-12,29.51908686450757,29.614683769151824,28.706510570211133,28.82259178161621,567500
ASX.AX,2015-08-13,28.679199533320247,28.986477192141365,28.679199533320247,28.747482299804688,713849
ASX.AX,2015-08-14,28.61091676683581,29.020618575383583,28.61091676683581,28.747482299804688,465464
ASX.AX,2015-08-17,28.78162447805986,29.2254676419407,28.78162447805986,28.918190002441406,344063
ASX.AX,2015-08-18,28.82259428844703,29.24595576700793,28.720170140914306,28.72699737548828,522728
ASX.AX,2015-08-19,28.747479855172777,29.167426387320265,28.71333847483388,28.78162384033203,495363
ASX.AX,2015-08-20,28.542629600751336,29.07524504415692,28.474346838560564,28.918190002441406,769954
ASX.AX,2015-08-21,28.54946616514035,28.5699504776589,27.695918412586988,27.907596588134766,1322638
ASX.AX,2015-08-24,26.972104531597733,27.047217138203855,26.36437904879632,26.371206283569336,1056748
ASX.AX,2015-08-25,25.995642940571,27.368148805086044,25.831763276187896,26.92430305480957,1476474
ASX.AX,2015-08-26,26.459974597211417,27.17695403307499,26.38486199448677,27.088184356689453,1170545
ASX.AX,2015-08-27,27.320351481156287,27.62080191494988,27.27255302211106,27.31352424621582,742879
ASX.AX,2015-08-28,27.436429775095338,27.72322047147202,27.040382503161673,27.211091995239258,1096653
ASX.AX,2015-08-31,27.00624396409481,27.204267620874138,26.698966325095924,26.93113136291504,671590
ASX.AX,2015-09-01,26.972102928284688,27.293037644771378,26.07075691223144,26.070756912231445,968369
ASX.AX,2015-09-02,26.043445066549364,26.400589812696303,25.74232407327236,26.05044937133789,1066180
ASX.AX,2015-09-03,26.35856750668736,26.68069601672186,25.693300247192383,25.693300247192383,755021
ASX.AX,2015-09-04,25.91739380723038,26.169495347691573,25.672296571426173,25.95941162109375,682930
ASX.AX,2015-09-07,25.91038774438319,26.26052811930729,25.868369937703036,26.12747573852539,890014
ASX.AX,2015-09-08,26.36557413550534,26.77873992919922,26.057448862768606,26.77873992919922,753898
ASX.AX,2015-09-09,26.925799962545256,27.514035999692215,26.925799962545256,27.387985229492188,1122517
ASX.AX,2015-09-10,27.198901764992094,27.198901764992094,26.764728490623295,26.806743621826172,604853
ASX.AX,2015-09-11,26.750731904881718,26.953814014528387,26.477622771185718,26.680702209472656,335417
ASX.AX,2015-09-14,26.932805772565175,27.128886262928557,26.729723647820215,26.925804138183594,550141
ASX.AX,2015-09-15,27.00282897384178,27.22691861915505,26.386581113550648,26.421594619750977,466705
ASX.AX,2015-09-16,26.470617191702715,26.71571710679602,26.393585866140807,26.610673904418945,457338
ASX.AX,2015-09-17,27.458009795346793,27.479020036076516,26.9327991902115,26.98882293701172,800624
ASX.AX,2015-09-18,27.163893329222724,27.317953291285182,26.540643834175505,27.1148738861084,640625
ASX.AX,2015-09-21,26.77873759591591,26.9047856758098,26.316552398441253,26.547643661499023,538594
ASX.AX,2015-09-22,26.86277625146692,27.100871868753444,26.736725473411717,26.974821090698242,401853
ASX.AX,2015-09-23,26.617677724414047,26.91179711241411,26.491629611110962,26.596670150756836,556742
ASX.AX,2015-09-24,26.59666626176499,27.458011383441555,26.59666626176499,27.45100975036621,669857
ASX.AX,2015-09-25,27.465015160701945,27.472016793642897,26.617673321440286,26.64568519592285,1069631
ASX.AX,2015-09-28,26.645682253521233,27.051846374588838,26.533637439323115,27.009828567504883,560623
ASX.AX,2015-09-29,26.55464485829886,26.60716644901955,25.959407287088574,25.966411590576172,610389
ASX.AX,2015-09-30,26.0994644296304,26.526636123657227,25.96641204598234,26.526636123657227,707323
ASX.AX,2015-10-01,26.72271939525625,27.170898749844753,26.69470751775455,27.13588523864746,384000
ASX.AX,2015-10-02,26.960812416769794,27.261933392535976,26.72971845665925,27.016836166381836,414067
ASX.AX,2015-10-05,27.31095289646458,27.415996091533213,27.051849732350554,27.303951263427734,408405
ASX.AX,2015-10-06,27.451009811522102,27.52103682786927,27.247927724212097,27.331960678100586,367640
ASX.AX,2015-10-07,27.521040704952984,27.801154152522102,26.988828360203442,27.310956954956055,468017
ASX.AX,2015-10-08,27.247925885280132,27.528039274483145,27.19190481025508,27.28994369506836,394003
ASX.AX,2015-10-09,27.49302458221532,27.584061839327124,27.3599721844053,27.48602294921875,557841
ASX.AX,2015-10-12,27.53504496664447,27.577062782627465,27.261935841154138,27.317956924438477,392695
ASX.AX,2015-10-13,27.240928858007074,27.451012599746416,27.009834872142,27.268938064575195,406452
ASX.AX,2015-10-14,27.030839911547158,27.472017597803905,26.995826403098725,27.43700408935547,427803
ASX.AX,2015-10-15,27.577065706548265,27.76614189147949,27.42300303630209,27.766141891479492,361110
ASX.AX,2015-10-16,28.011238976215477,28.38238703781516,27.84317036695982,28.235328674316406,443569
ASX.AX,2015-10-19,28.11628103004999,28.256335082060556,27.72412273888491,28.025243759155273,592149
ASX.AX,2015-10-20,27.724119206223673,28.109273142895276,27.724119206223673,28.032241821289062,309504
ASX.AX,2015-10-21,27.773137012647407,28.207310369913674,27.752129443034956,28.116275787353516,231459
ASX.AX,2015-10-22,27.941209616125434,28.13028311264336,27.794148593536374,28.123281478881836,299633
ASX.AX,2015-10-23,28.382381441202572,28.85157099064366,28.221317169412167,28.788545608520508,549084
ASX.AX,2015-10-26,29.362782492765845,29.376788433304746,28.83757174367706,28.893592834472656,520529
ASX.AX,2015-10-27,28.97062257504737,29.02664633411524,28.690511793787596,28.858577728271484,408527
ASX.AX,2015-10-28,28.96362153765956,29.054658812340808,28.69751401932356,28.809558868408203,322682
ASX.AX,2015-10-29,29.033645911727145,29.320760978212604,28.67650382272706,28.711517333984375,299623
ASX.AX,2015-10-30,28.641489930405548,29.005633648268432,28.375382439943003,28.86557960510254,976582
ASX.AX,2015-11-02,28.991629535944927,28.991629535944927,28.515438323254696,28.52243995666504,342284
ASX.AX,2015-11-03,28.823565366117997,29.068662643432617,28.739532395518694,29.068662643432617,275558
ASX.AX,2015-11-04,29.13168237067309,29.502833038706772,28.869077051208997,29.026641845703125,447811
ASX.AX,2015-11-05,28.921602626327267,29.012639897573827,28.319360583458963,28.480424880981445,509116
ASX.AX,2015-11-06,28.480425207515367,28.90759701823165,28.39639224074884,28.732526779174805,439667
ASX.AX,2015-11-09,28.51543512332148,28.886583093690295,28.319354682161222,28.452409744262695,433668
ASX.AX,2015-11-10,28.326356554246402,28.43840136613607,28.074255059654895,28.38237762451172,475966
ASX.AX,2015-11-11,28.382380767299612,28.72551954434701,28.074258168324295,28.571456909179688,345459
ASX.AX,2015-11-12,28.36136948012815,28.550445597225416,28.319351674764654,28.431396484375,222015
ASX.AX,2015-11-13,28.081259974063745,28.242326914381156,27.731119562061156,27.96221351623535,515727
ASX.AX,2015-11-16,27.549047900293672,27.84316456601384,27.486022518873728,27.682100296020508,286486
ASX.AX,2015-11-17,27.88518608909274,28.515439987182617,27.87118015009522,28.515439987182617,589275
ASX.AX,2015-11-18,28.361372491986835,28.56445456577173,28.151288785577304,28.452409744262695,444164
ASX.AX,2015-11-19,28.683500834049315,29.117676852022914,28.501429002036602,29.082660675048828,542226
ASX.AX,2015-11-20,29.131677312410925,29.488821980830775,28.991623303435833,29.264732360839844,463451
ASX.AX,2015-11-23,29.264737517643074,29.684904961324943,29.264737517643074,29.62187957763672,280858
ASX.AX,2015-11-24,29.376780936042906,29.586864647790854,29.27874204865115,29.306751251220703,310416
ASX.AX,2015-11-25,29.327767360705394,29.327767360705394,28.858577728271488,28.858577728271484,426465
ASX.AX,2015-11-26,28.879588886594725,29.320763982082045,28.879588886594725,29.061660766601562,403179
ASX.AX,2015-11-27,29.369777967174915,29.411795779978572,28.92860295385404,29.026641845703125,335586
ASX.AX,2015-11-30,28.991631075161305,29.23672832792941,28.900593807836138,28.98462677001953,727462
ASX.AX,2015-12-01,28.93560433228977,29.754934310913086,28.851571378781546,29.754934310913086,530982
ASX.AX,2015-12-02,29.64288923413817,29.74092812430309,29.31375638456217,29.6708984375,385117
ASX.AX,2015-12-03,29.320765481436858,29.53785355874912,28.991635219437086,29.502840042114258,344469
ASX.AX,2015-12-04,28.914598177445708,28.93560574901146,28.36837727450006,28.543447494506836,837312
ASX.AX,2015-12-07,29.01963620636536,29.131681030661774,28.2598321581253,28.571456909179688,611655
ASX.AX,2015-12-08,28.221312124964406,28.886579334826123,28.165291057179257,28.739521026611328,441421
ASX.AX,2015-12-09,28.676502227783203,28.837566507696433,28.501432009874097,28.676502227783203,483103
ASX.AX,2015-12-10,28.571458521264635,28.648489843194625,28.01823600136694,28.277341842651367,844246
ASX.AX,2015-12-11,28.32636302644207,28.52244082421039,28.074261474248726,28.15129280090332,664971
ASX.AX,2015-12-14,27.906197676893772,27.94821549993162,27.52804795499354,27.661100387573242,453202
ASX.AX,2015-12-15,27.661100273621265,28.01124078341394,27.50703759447726,27.514041900634766,388312
ASX.AX,2015-12-16,27.759134396607973,28.004234313964844,27.563056599810178,28.004234313964844,488430
ASX.AX,2015-12-17,28.151290733554468,28.53644466718321,28.144286429085895,28.333362579345703,795649
ASX.AX,2015-12-18,27.969220144512615,28.54345030904834,27.85717529951442,28.45941734313965,573487
ASX.AX,2015-12-21,28.15129107428583,28.70451359418352,28.116277565597507,28.277341842651367,320906
ASX.AX,2015-12-22,28.648489562964702,28.70451331340559,28.16529673652956,28.29134750366211,614486
ASX.AX,2015-12-23,28.41739786736193,28.648489156251244,28.263335227196116,28.46641731262207,243571
ASX.AX,2015-12-24,28.711515980843814,28.78154300005815,28.452412804119312,28.683504104614258,168260
ASX.AX,2015-12-28,28.68350410461426,28.68350410461426,28.68350410461426,28.683504104614258,0
ASX.AX,2015-12-29,28.69051239338553,29.383789062500004,28.48392811670521,29.3837890625,334473
ASX.AX,2015-12-30,29.691908467560168,29.842468953914274,29.537845829051026,29.64288902282715,256468
ASX.AX,2015-12-31,29.761940559720138,29.930009164161593,29.628888140083873,29.733928680419922,202754
ASX.AX,2016-01-04,29.873981442663368,30.53924879531412,29.733924736101187,29.894989013671875,497202
ASX.AX,2016-01-05,29.621880296765347,29.62888460143378,29.180702600237318,29.41179656982422,455075
ASX.AX,2016-01-06,29.397794221862796,29.397794221862796,28.389390606584897,28.732526779174805,501015
ASX.AX,2016-01-07,28.361372739399005,28.61347425783337,27.45800985546229,27.703109741210938,912114
ASX.AX,2016-01-08,27.19190748751591,27.675100326538086,26.974819455941557,27.675100326538086,946740
ASX.AX,2016-01-11,27.451016668604833,27.479028550684657,27.05885833356758,27.352977752685547,521543
ASX.AX,2016-01-12,27.38098185967877,27.64008771358051,27.086865166743312,27.20591163635254,500680
ASX.AX,2016-01-13,27.59106516182093,27.780138630953285,27.317953400204537,27.710111618041992,438481
ASX.AX,2016-01-14,27.121876808253162,27.33196052749651,26.967814167506976,27.18490219116211,341014
ASX.AX,2016-01-15,27.661098269495646,27.661098269495646,26.799752998375805,26.98182487487793,352324
ASX.AX,2016-01-18,26.64568914178685,26.869778828113255,26.190508135156247,26.792747497558594,337545
ASX.AX,2016-01-19,26.694704308212998,27.107870101928707,26.65969080122543,27.10787010192871,331924
ASX.AX,2016-01-20,27.135883021814465,27.559552616817722,27.044845763050954,27.170896530151367,514544
ASX.AX,2016-01-21,28.011238107450325,28.011238107450325,27.373982547360225,27.416000366210938,1170627
ASX.AX,2016-01-22,27.80815704055758,27.9832272853428,27.55605546064928,27.766141891479492,621235
ASX.AX,2016-01-25,28.01123901646047,28.536449748019102,27.983227136317627,28.501436233520508,473490
ASX.AX,2016-01-27,28.71151879779872,28.71151879779872,28.27034105365668,28.59947395324707,476771
ASX.AX,2016-01-28,28.711509770505327,29.607868245091108,28.41739314779148,29.117673873901367,848448
ASX.AX,2016-01-29,29.70590840102597,29.90899046148621,29.362772326388132,29.656888961791992,1261949
ASX.AX,2016-02-01,29.908990722226996,30.287142975064974,29.649887588108722,29.740924835205078,711744
ASX.AX,2016-02-02,29.439803630104024,29.551848444235304,28.68349913119857,28.781538009643555,805466
ASX.AX,2016-02-03,28.403398040629767,28.87258502373422,28.22132348646984,28.312360763549805,630217
ASX.AX,2016-02-04,28.46641089297377,28.634476761289914,28.10926624792404,28.228315353393555,530970
ASX.AX,2016-02-05,28.123276583137443,28.22831977079216,27.766134553558018,28.08125877380371,535150
ASX.AX,2016-02-08,28.032246149135148,28.382386631323136,27.92720560729468,28.102275848388672,328677
ASX.AX,2016-02-09,27.87117519026075,28.151288577643967,27.45100778054516,27.493022918701172,554112
ASX.AX,2016-02-10,27.640085561064502,27.647087194054063,26.890785277289964,27.177900314331055,726841
ASX.AX,2016-02-11,27.661092726000312,27.808151058860396,27.331959881767336,27.682100296020508,395845
ASX.AX,2016-02-12,27.416001216514868,28.368381097763862,27.38798933641227,28.235328674316406,784686
