,index,open,high,low,close,volume,adjusted,created_date,last_updated,pandas_SMA_200,signal,365-Day-High,365-Day-Low
78,2015-06-11,19.0056,19.0056,19.0056,19.0056,0,15.4113,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
79,2015-06-12,18.9664,18.9664,18.9664,18.9664,0,15.3795,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
80,2015-06-15,18.9598,18.9598,18.9598,18.9598,0,15.3742,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
81,2015-06-16,18.9701,18.9701,18.9701,18.9701,0,15.3825,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
82,2015-06-17,19.21,19.21,19.19,19.19,5982,15.5608,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
83,2015-06-18,18.92,18.92,18.92,18.92,1300,15.3419,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
84,2015-06-19,19.16,19.22,19.16,19.22,2300,15.5852,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
85,2015-06-22,19.2478,19.2478,19.2478,19.2478,0,15.6077,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
86,2015-06-23,19.505,19.505,19.505,19.505,0,15.8163,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
87,2015-06-24,19.5166,19.5166,19.5166,19.5166,0,15.8257,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
88,2015-06-25,19.3439,19.3439,19.3439,19.3439,0,15.6856,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
89,2015-06-26,18.7898,18.7898,18.7898,18.7898,0,15.2363,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
90,2015-06-29,18.64,18.64,18.64,18.64,1315,15.1148,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
91,2015-06-30,18.4859,18.4859,18.4859,18.4859,0,14.9899,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
92,2015-07-01,18.676,18.676,18.676,18.676,0,15.144,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
93,2015-07-02,18.9669,18.9669,18.9669,18.9669,0,15.3799,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
94,2015-07-03,18.7,18.7,18.7,18.7,60,15.1635,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
95,2015-07-06,18.51,18.51,18.51,18.51,270,15.0094,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
96,2015-07-07,18.9163,18.9163,18.9163,18.9163,0,15.3389,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
97,2015-07-08,18.5254,18.5254,18.5254,18.5254,0,15.0219,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
98,2015-07-09,18.5318,18.5318,18.5318,18.5318,0,15.0271,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
99,2015-07-10,18.6088,18.6088,18.6088,18.6088,0,15.0895,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
100,2015-07-13,18.5378,18.5378,18.5378,18.5378,0,15.032,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
101,2015-07-14,18.8998,18.8998,18.8998,18.8998,0,15.3255,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
102,2015-07-15,19.11,19.11,19.11,19.11,1831,15.496,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
103,2015-07-16,19.2222,19.2222,19.2222,19.2222,0,15.5869,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
104,2015-07-17,19.2183,19.2183,19.2183,19.2183,0,15.5838,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
105,2015-07-20,19.286,19.286,19.286,19.286,0,15.6387,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
106,2015-07-21,19.3443,19.3443,19.3443,19.3443,0,15.6859,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
107,2015-07-22,19.0208,19.0208,19.0208,19.0208,0,15.4236,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
108,2015-07-23,18.9146,18.9146,18.9146,18.9146,0,15.3375,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
109,2015-07-24,18.8381,18.8381,18.8381,18.8381,0,15.2755,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
110,2015-07-27,18.9295,18.9295,18.9295,18.9295,0,15.3496,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
111,2015-07-28,18.9278,18.9278,18.9278,18.9278,0,15.3482,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
112,2015-07-29,19.13,19.13,19.13,19.13,260,15.5122,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
113,2015-07-30,19.2116,19.2116,19.2116,19.2116,0,15.5783,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
114,2015-07-31,19.3076,19.3076,19.3076,19.3076,0,15.6562,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
115,2015-08-03,19.2432,19.2432,19.2432,19.2432,0,15.604,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
116,2015-08-04,19.34,19.34,19.34,19.34,1030,15.6825,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
117,2015-08-05,19.21,19.21,19.21,19.21,1456,15.577,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
118,2015-08-06,19.001,19.001,19.001,19.001,0,15.4076,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
119,2015-08-07,18.67,18.67,18.67,18.67,200,15.1392,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
120,2015-08-10,18.6321,18.6321,18.6321,18.6321,0,15.1084,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
121,2015-08-11,18.68,18.68,18.68,18.68,183,15.1473,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
122,2015-08-12,18.4,18.4,18.16,18.16,2181,14.7256,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
123,2015-08-13,18.2477,18.2477,18.2477,18.2477,0,14.7967,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
124,2015-08-14,18.1283,18.1283,18.1283,18.1283,0,14.6999,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
125,2015-08-17,18.1712,18.1712,18.1712,18.1712,0,14.7347,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
126,2015-08-18,18.25,18.25,18.25,18.25,270,14.7986,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
127,2015-08-19,18.2762,18.2762,18.2762,18.2762,0,14.8198,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
128,2015-08-20,18.0,18.0,18.0,18.0,270,14.5959,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
129,2015-08-21,17.55,17.55,17.55,17.55,150,14.231,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
130,2015-08-24,16.98,16.98,16.98,16.98,5,13.7688,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
131,2015-08-25,17.15,17.47,17.15,17.44,1705,14.1418,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
132,2015-08-26,17.6134,17.6134,17.6134,17.6134,0,14.2824,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
133,2015-08-27,17.818,17.818,17.818,17.818,0,14.4483,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
134,2015-08-28,17.9318,17.9318,17.9318,17.9318,0,14.5406,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
135,2015-08-31,17.7197,17.7197,17.7197,17.7197,0,14.3686,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
136,2015-09-01,17.64,17.64,17.64,17.64,780,14.304,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
137,2015-09-02,17.3806,17.3806,17.3806,17.3806,0,14.0936,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
138,2015-09-03,17.1385,17.1385,17.1385,17.1385,0,13.8973,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
139,2015-09-04,17.1752,17.1752,17.1752,17.1752,0,13.9271,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
140,2015-09-07,17.0,17.06,17.0,17.06,458,13.8337,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
141,2015-09-08,17.4361,17.4361,17.4361,17.4361,0,14.1386,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
142,2015-09-09,17.8784,17.8784,17.8784,17.8784,0,14.4973,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
143,2015-09-10,17.442,17.442,17.442,17.442,0,14.1434,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
144,2015-09-11,17.3554,17.3554,17.3554,17.3554,0,14.0732,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
145,2015-09-14,17.4523,17.4523,17.4523,17.4523,0,14.1518,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
146,2015-09-15,17.1695,17.1695,17.1695,17.1695,0,13.9224,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
147,2015-09-16,17.41,17.41,17.41,17.41,2,14.1175,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
148,2015-09-17,17.79,17.79,17.79,17.79,4,14.4256,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
149,2015-09-18,17.6992,17.6992,17.6992,17.6992,0,14.352,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
150,2015-09-21,17.3325,17.3325,17.3325,17.3325,0,14.0546,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
151,2015-09-22,17.43,17.43,17.42,17.42,113,14.1256,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
152,2015-09-23,17.26,17.26,17.1,17.1,252,13.8661,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
153,2015-09-24,17.3003,17.3003,17.3003,17.3003,0,14.0285,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
154,2015-09-25,17.1961,17.1961,17.1961,17.1961,0,13.944,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
155,2015-09-28,17.4443,17.4443,17.4443,17.4443,0,14.1453,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
156,2015-09-29,16.95,16.95,16.88,16.88,2668,13.6877,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
157,2015-09-30,17.1365,17.1365,17.1365,17.1365,0,13.8957,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
158,2015-10-01,17.4431,17.4431,17.4431,17.4431,0,14.1443,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
159,2015-10-02,17.44,17.44,17.44,17.44,18,14.1418,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
160,2015-10-05,17.5624,17.5624,17.5624,17.5624,0,14.241,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
161,2015-10-06,17.6377,17.6377,17.6377,17.6377,0,14.3021,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
162,2015-10-07,17.759,17.759,17.759,17.759,0,14.4005,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
163,2015-10-08,17.8279,17.8279,17.8279,17.8279,0,14.4563,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
164,2015-10-09,18.0719,18.0719,18.0719,18.0719,0,14.6542,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
165,2015-10-12,17.95,17.95,17.95,17.95,111,14.5553,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
166,2015-10-13,17.82,17.82,17.82,17.82,5600,14.4499,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
167,2015-10-14,17.73,17.73,17.73,17.73,558,14.3769,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
168,2015-10-15,17.894,17.894,17.894,17.894,0,14.5099,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
169,2015-10-16,18.0218,18.0218,18.0218,18.0218,0,14.6136,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
170,2015-10-19,18.0446,18.0446,18.0446,18.0446,0,14.632,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
171,2015-10-20,17.9012,17.9012,17.9012,17.9012,0,14.5158,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
172,2015-10-21,17.94,17.94,17.94,17.94,0,14.5472,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
173,2015-10-22,18.0129,18.0129,18.0129,18.0129,0,14.6063,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
174,2015-10-23,18.3094,18.3094,18.3094,18.3094,0,14.8468,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
175,2015-10-26,18.2892,18.2892,18.2892,18.2892,0,14.8304,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
176,2015-10-27,18.289,18.289,18.289,18.289,0,14.8302,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
177,2015-10-28,18.2285,18.2285,18.2285,18.2285,0,14.7812,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
178,2015-10-29,18.13,18.13,18.13,18.13,187,14.7013,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
179,2015-10-30,17.8483,17.8483,17.8483,17.8483,0,14.4729,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
180,2015-11-02,17.91,17.91,17.58,17.58,386,14.2553,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
181,2015-11-03,17.8267,17.8267,17.8267,17.8267,0,14.4554,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
182,2015-11-04,17.848,17.848,17.848,17.848,0,14.4726,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
183,2015-11-05,17.7147,17.7147,17.7147,17.7147,0,14.3645,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
184,2015-11-06,17.8408,17.8408,17.8408,17.8408,0,14.4668,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
185,2015-11-09,17.59,17.59,17.5,17.5,583,14.1904,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
186,2015-11-10,17.4312,17.4312,17.4312,17.4312,0,14.1347,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
187,2015-11-11,17.5601,17.5601,17.5601,17.5601,0,14.2392,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
188,2015-11-12,17.585,17.585,17.585,17.585,0,14.2594,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
189,2015-11-13,17.31,17.31,17.31,17.31,170,14.0364,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
190,2015-11-16,17.18,17.18,17.18,17.18,10,13.931,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
191,2015-11-17,17.5353,17.5353,17.5353,17.5353,0,14.2191,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
192,2015-11-18,17.5766,17.5766,17.5766,17.5766,0,14.2526,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
193,2015-11-19,17.9627,17.9627,17.9627,17.9627,0,14.5656,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
194,2015-11-20,18.0227,18.0227,18.0227,18.0227,0,14.6143,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
195,2015-11-23,18.0907,18.0907,18.0907,18.0907,0,14.6694,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
196,2015-11-24,17.9261,17.9261,17.9261,17.9261,0,14.536,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
197,2015-11-25,17.8172,17.8172,17.8172,17.8172,0,14.4477,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
198,2015-11-26,17.8721,17.8721,17.8721,17.8721,0,14.4922,2020-03-07 15:05:17,2020-03-07 15:05:17,,,,
199,2015-11-27,17.95,17.95,17.95,17.95,40,14.5553,2020-03-07 15:05:17,2020-03-07 15:05:17,18.810804500000007,-0.8608045000000075,20.4324,16.88
200,2015-11-30,17.75,17.75,17.75,17.75,62,14.3932,2020-03-07 15:05:17,2020-03-07 15:05:17,18.799554500000006,-1.0495545000000064,20.4324,16.88
201,2015-12-01,18.062,18.062,18.062,18.062,0,14.6462,2020-03-07 15:05:17,2020-03-07 15:05:17,18.790062000000006,-0.7280620000000049,20.4324,16.88
202,2015-12-02,18.054,18.054,18.054,18.054,0,14.6397,2020-03-07 15:05:17,2020-03-07 15:05:17,18.780884500000003,-0.7268845000000042,20.4324,16.88
203,2015-12-03,17.95,17.95,17.95,17.95,1120,14.5553,2020-03-07 15:05:17,2020-03-07 15:05:17,18.770721,-0.8207210000000025,20.4324,16.88
204,2015-12-04,17.6885,17.6885,17.6885,17.6885,0,14.3433,2020-03-07 15:05:17,2020-03-07 15:05:17,18.758722000000006,-1.0702220000000047,20.4324,16.88
205,2015-12-07,17.95,17.95,17.91,17.91,1035,14.5229,2020-03-07 15:05:17,2020-03-07 15:05:17,18.747332000000004,-0.8373320000000035,20.4324,16.88
206,2015-12-08,17.5162,17.5162,17.5162,17.5162,0,14.2036,2020-03-07 15:05:17,2020-03-07 15:05:17,18.734518500000004,-1.2183185000000023,20.4324,16.88
207,2015-12-09,17.4195,17.4195,17.4195,17.4195,0,14.1252,2020-03-07 15:05:17,2020-03-07 15:05:17,18.720893000000004,-1.3013930000000045,20.4324,16.88
208,2015-12-10,17.2689,17.2689,17.2689,17.2689,0,14.003,2020-03-07 15:05:17,2020-03-07 15:05:17,18.705897000000004,-1.4369970000000052,20.4324,16.88
209,2015-12-11,17.2504,17.2504,17.2504,17.2504,0,13.988,2020-03-07 15:05:17,2020-03-07 15:05:17,18.691224000000005,-1.4408240000000063,20.4324,16.88
210,2015-12-14,16.8812,16.8812,16.8812,16.8812,0,13.6887,2020-03-07 15:05:17,2020-03-07 15:05:17,18.675208500000004,-1.794008500000004,20.4324,16.88
211,2015-12-15,16.88,16.88,16.88,16.88,52,13.6877,2020-03-07 15:05:17,2020-03-07 15:05:17,18.6591495,-1.7791495000000026,20.4324,16.88
212,2015-12-16,17.2286,17.2286,17.2286,17.2286,0,13.9704,2020-03-07 15:05:17,2020-03-07 15:05:17,18.644868000000002,-1.4162680000000023,20.4324,16.88
213,2015-12-17,17.4744,17.4744,17.4744,17.4744,0,14.1697,2020-03-07 15:05:17,2020-03-07 15:05:17,18.633078000000005,-1.1586780000000054,20.4324,16.88
214,2015-12-18,17.4866,17.4866,17.4866,17.4866,0,14.1796,2020-03-07 15:05:17,2020-03-07 15:05:17,18.621326500000006,-1.1347265000000064,20.4324,16.88
215,2015-12-21,17.5092,17.5092,17.5092,17.5092,0,14.1979,2020-03-07 15:05:17,2020-03-07 15:05:17,18.610082000000006,-1.1008820000000057,20.4324,16.88
216,2015-12-22,17.5258,17.5258,17.5258,17.5258,0,14.2114,2020-03-07 15:05:17,2020-03-07 15:05:17,18.598007000000006,-1.072207000000006,20.4324,16.88
217,2015-12-23,17.63,17.63,17.63,17.63,146,14.2959,2020-03-07 15:05:17,2020-03-07 15:05:17,18.587137500000008,-0.9571375000000089,20.4324,16.88
218,2015-12-24,17.8644,17.8644,17.8644,17.8644,0,14.4859,2020-03-07 15:05:17,2020-03-07 15:05:17,18.577609000000006,-0.7132090000000062,20.4324,16.88
219,2015-12-28,17.8644,17.8644,17.8644,17.8644,0,14.4859,2020-03-07 15:05:17,2020-03-07 15:05:17,18.567202500000004,-0.7028025000000042,20.4324,16.88
220,2015-12-29,17.5463,17.5463,17.5463,17.5463,0,14.6735,2020-03-07 15:05:17,2020-03-07 15:05:17,18.555178500000004,-1.0088785000000051,20.4324,16.88
221,2015-12-30,17.7303,17.7303,17.7303,17.7303,0,14.8274,2020-03-07 15:05:17,2020-03-07 15:05:17,18.542112000000003,-0.8118120000000033,20.4324,16.88
222,2015-12-31,17.6444,17.6444,17.6444,17.6444,0,14.7556,2020-03-07 15:05:17,2020-03-07 15:05:17,18.528172000000005,-0.883772000000004,20.4151,16.88
223,2016-01-04,17.5466,17.5466,17.5466,17.5466,0,14.6738,2020-03-07 15:05:17,2020-03-07 15:05:17,18.514107500000005,-0.9675075000000035,20.4151,16.88
224,2016-01-05,17.2602,17.2602,17.2602,17.2602,0,14.4343,2020-03-07 15:05:17,2020-03-07 15:05:17,18.498434000000007,-1.2382340000000056,20.4151,16.88
225,2016-01-06,17.0442,17.0442,17.0442,17.0442,0,14.2536,2020-03-07 15:05:17,2020-03-07 15:05:17,18.481579500000006,-1.4373795000000058,20.3949,16.88
226,2016-01-07,17.35,17.35,17.35,17.35,7,14.5094,2020-03-07 15:05:17,2020-03-07 15:05:17,18.467883000000004,-1.1178830000000026,20.3949,16.88
227,2016-01-08,16.57,16.57,16.57,16.57,53,13.8571,2020-03-07 15:05:17,2020-03-07 15:05:17,18.449614500000006,-1.879614500000006,20.3949,16.57
228,2016-01-11,16.26,16.26,16.26,16.26,2581,13.5978,2020-03-07 15:05:17,2020-03-07 15:05:17,18.431052000000008,-2.1710520000000066,20.3949,16.26
229,2016-01-12,16.3333,16.3333,16.3333,16.3333,0,13.6591,2020-03-07 15:05:17,2020-03-07 15:05:17,18.412101500000006,-2.0788015000000044,20.3949,16.26
230,2016-01-13,16.55,16.55,16.55,16.55,0,13.8403,2020-03-07 15:05:17,2020-03-07 15:05:17,18.394774000000005,-1.8447740000000046,20.3949,16.26
231,2016-01-14,16.2828,16.2828,16.2828,16.2828,0,13.6169,2020-03-07 15:05:17,2020-03-07 15:05:17,18.375489500000004,-2.0926895000000023,20.3949,16.26
232,2016-01-15,16.2642,16.2642,16.2642,16.2642,0,13.6013,2020-03-07 15:05:17,2020-03-07 15:05:17,18.355510500000005,-2.091310500000006,20.3949,16.26
233,2016-01-18,16.13,16.13,16.06,16.11,1406,13.4724,2020-03-07 15:05:17,2020-03-07 15:05:17,18.334279500000005,-2.224279500000005,20.3949,16.06
234,2016-01-19,16.19,16.19,16.19,16.19,13,13.5393,2020-03-07 15:05:17,2020-03-07 15:05:17,18.313479500000007,-2.1234795000000055,20.3949,16.06
235,2016-01-20,16.0475,16.0475,16.0475,16.0475,0,13.4201,2020-03-07 15:05:17,2020-03-07 15:05:17,18.291809500000006,-2.244309500000007,20.3949,16.0475
236,2016-01-21,16.16,16.16,16.16,16.16,200,13.5142,2020-03-07 15:05:17,2020-03-07 15:05:17,18.270935000000005,-2.110935000000005,20.3949,16.0475
237,2016-01-22,16.2739,16.2739,16.2739,16.2739,0,13.6094,2020-03-07 15:05:17,2020-03-07 15:05:17,18.250914500000007,-1.9770145000000063,20.3949,16.0475
238,2016-01-25,16.5918,16.5918,16.5918,16.5918,0,13.8753,2020-03-07 15:05:17,2020-03-07 15:05:17,18.233083000000008,-1.6412830000000085,20.3949,16.0475
239,2016-01-27,16.48,16.48,16.48,16.48,12,13.7818,2020-03-07 15:05:17,2020-03-07 15:05:17,18.21405750000001,-1.7340575000000094,20.3949,16.0475
240,2016-01-28,16.37,16.37,16.37,16.37,20915,13.6898,2020-03-07 15:05:17,2020-03-07 15:05:17,18.19562700000001,-1.8256270000000079,20.3949,16.0475
241,2016-01-29,16.5976,16.5976,16.5976,16.5976,0,13.8801,2020-03-07 15:05:17,2020-03-07 15:05:17,18.179103500000007,-1.5815035000000073,20.3949,16.0475
242,2016-02-01,16.86,16.86,16.76,16.76,603,14.016,2020-03-07 15:05:17,2020-03-07 15:05:17,18.16260350000001,-1.4026035000000086,20.3949,16.0475
243,2016-02-02,16.61,16.61,16.61,16.61,11,13.8905,2020-03-07 15:05:17,2020-03-07 15:05:17,18.14620650000001,-1.5362065000000094,20.3949,16.0475
244,2016-02-03,16.1427,16.1427,16.1427,16.1427,0,13.4997,2020-03-07 15:05:17,2020-03-07 15:05:17,18.12747000000001,-1.9847700000000081,20.3949,16.0475
245,2016-02-04,16.5375,16.5375,16.5375,16.5375,0,13.8299,2020-03-07 15:05:17,2020-03-07 15:05:17,18.109107500000007,-1.571607500000006,20.3949,16.0475
246,2016-02-05,16.5203,16.5203,16.5203,16.5203,0,13.8155,2020-03-07 15:05:17,2020-03-07 15:05:17,18.08973450000001,-1.5694345000000105,20.2816,16.0475
247,2016-02-08,16.5211,16.5211,16.5211,16.5211,0,13.8162,2020-03-07 15:05:17,2020-03-07 15:05:17,18.070932000000013,-1.5498320000000128,19.8866,16.0475
248,2016-02-09,16.12,16.12,16.12,16.12,475,13.4807,2020-03-07 15:05:17,2020-03-07 15:05:17,18.052099000000013,-1.9320990000000116,19.82,16.0475
249,2016-02-10,15.67,15.67,15.67,15.67,2,13.1044,2020-03-07 15:05:17,2020-03-07 15:05:17,18.03187500000001,-2.36187500000001,19.82,15.67
250,2016-02-11,16.0005,16.0005,16.0005,16.0005,0,13.3808,2020-03-07 15:05:17,2020-03-07 15:05:17,18.01290900000001,-2.0124090000000123,19.82,15.67
251,2016-02-12,15.89,15.89,15.89,15.89,629,13.2884,2020-03-07 15:05:17,2020-03-07 15:05:17,17.99330900000001,-2.10330900000001,19.82,15.67
252,2016-02-15,16.0986,16.0986,16.0986,16.0986,0,13.4628,2020-03-07 15:05:17,2020-03-07 15:05:17,17.97480150000001,-1.8762015000000076,19.82,15.67
253,2016-02-16,16.3688,16.3688,16.3688,16.3688,0,13.6888,2020-03-07 15:05:17,2020-03-07 15:05:17,17.960003500000013,-1.591203500000013,19.82,15.67
254,2016-02-17,16.2655,16.2655,16.2655,16.2655,0,13.6024,2020-03-07 15:05:17,2020-03-07 15:05:17,17.94543450000001,-1.6799345000000123,19.82,15.67
255,2016-02-18,16.62,16.62,16.62,16.62,2286,13.8989,2020-03-07 15:05:17,2020-03-07 15:05:17,17.932754500000012,-1.3127545000000111,19.82,15.67
256,2016-02-19,16.58,16.58,16.58,16.58,86,13.8654,2020-03-07 15:05:17,2020-03-07 15:05:17,17.920049000000013,-1.3400490000000147,19.82,15.67
257,2016-02-22,16.6,16.6,16.6,16.6,15,13.8821,2020-03-07 15:05:17,2020-03-07 15:05:17,17.90651150000001,-1.3065115000000098,19.82,15.67
258,2016-02-23,16.66,16.66,16.66,16.66,0,13.9323,2020-03-07 15:05:17,2020-03-07 15:05:17,17.89243300000001,-1.232433000000011,19.82,15.67
259,2016-02-24,16.34,16.34,16.34,16.34,91,13.6647,2020-03-07 15:05:17,2020-03-07 15:05:17,17.877018500000013,-1.5370185000000127,19.82,15.67
260,2016-02-25,16.16,16.16,16.16,16.16,17,13.5142,2020-03-07 15:05:17,2020-03-07 15:05:17,17.85986150000001,-1.6998615000000115,19.82,15.67
261,2016-02-26,16.27,16.27,16.27,16.27,4666,13.6062,2020-03-07 15:05:17,2020-03-07 15:05:17,17.844595500000015,-1.5745955000000151,19.82,15.67
262,2016-02-29,16.2813,16.2813,16.2813,16.2813,0,13.6156,2020-03-07 15:05:17,2020-03-07 15:05:17,17.829552000000014,-1.5482520000000122,19.82,15.67
263,2016-03-01,16.41,16.41,16.41,16.41,182,13.7233,2020-03-07 15:05:17,2020-03-07 15:05:17,17.815804500000013,-1.4058045000000128,19.82,15.67
264,2016-03-02,16.857,16.857,16.857,16.857,0,14.0971,2020-03-07 15:05:17,2020-03-07 15:05:17,17.803406000000013,-0.9464060000000138,19.82,15.67
265,2016-03-03,17.0754,17.0754,17.0754,17.0754,0,14.2797,2020-03-07 15:05:17,2020-03-07 15:05:17,17.792115500000012,-0.7167155000000136,19.82,15.67
266,2016-03-04,17.1053,17.1053,17.1053,17.1053,0,14.3047,2020-03-07 15:05:17,2020-03-07 15:05:17,17.779932500000015,-0.6746325000000155,19.82,15.67
267,2016-03-07,17.3055,17.3055,17.3055,17.3055,0,14.4721,2020-03-07 15:05:17,2020-03-07 15:05:17,17.76777750000001,-0.4622775000000132,19.82,15.67
268,2016-03-08,17.1882,17.1882,17.1882,17.1882,0,14.374,2020-03-07 15:05:17,2020-03-07 15:05:17,17.755848500000013,-0.5676485000000149,19.82,15.67
