Course Of Sales
Time,Price ($),Volume,Value ($),Condition
12/10/2017 03:26:48 PM,3.08,3634,11192.72,
12/10/2017 03:26:48 PM,3.08,972,2993.76,
12/10/2017 03:26:48 PM,3.08,1401,4315.08,
12/10/2017 03:26:48 PM,3.08,269,828.52,
12/10/2017 03:26:48 PM,3.08,41625,127996.88,CXXT
12/10/2017 03:26:48 PM,3.08,264,811.80,CXXT
12/10/2017 03:26:47 PM,3.07,7382,22662.74,
12/10/2017 03:26:47 PM,3.07,153,469.71,
12/10/2017 03:26:47 PM,3.07,6413,19687.91,
12/10/2017 03:26:47 PM,3.07,36,110.52,
12/10/2017 03:26:47 PM,3.07,23537,72258.59,
12/10/2017 03:26:47 PM,3.07,15510,47615.70,
12/10/2017 03:26:47 PM,3.08,3199,9836.93,CXXT
12/10/2017 03:26:47 PM,3.08,254,781.05,CXXT
12/10/2017 03:26:47 PM,3.08,923,2838.23,CXXT
12/10/2017 03:26:47 PM,3.08,1049,3225.68,CXXT
12/10/2017 03:26:47 PM,3.08,1157,3557.78,CXXT
12/10/2017 03:26:47 PM,3.07,18285,56134.95,
12/10/2017 03:26:47 PM,3.07,7699,23635.93,
12/10/2017 03:26:47 PM,3.07,1972,6054.04,
12/10/2017 03:26:47 PM,3.07,9,27.63,
12/10/2017 03:26:47 PM,3.07,373,1145.11,
12/10/2017 03:26:47 PM,3.07,1033,3171.31,
12/10/2017 03:26:47 PM,3.07,2050,6293.50,
12/10/2017 03:26:47 PM,3.07,200,614.00,
12/10/2017 03:26:47 PM,3.07,155,475.85,
12/10/2017 03:26:47 PM,3.07,302,927.14,
12/10/2017 03:26:47 PM,3.07,22,67.54,
12/10/2017 03:26:47 PM,3.07,394,1209.58,
12/10/2017 03:26:47 PM,3.07,1206,3702.42,
12/10/2017 03:26:43 PM,3.08,2314,7115.55,CXXT
12/10/2017 03:26:02 PM,3.08,4731,14571.48,
12/10/2017 03:26:02 PM,3.08,1843,5676.44,
12/10/2017 03:25:55 PM,3.08,885,2721.38,CXXT
12/10/2017 03:25:55 PM,3.08,923,2838.23,CXXT
12/10/2017 03:25:41 PM,3.08,1157,3563.56,
12/10/2017 03:25:41 PM,3.08,363,1118.04,
12/10/2017 03:25:36 PM,3.08,4637,14281.96,
12/10/2017 03:25:36 PM,3.08,10363,31918.04,
12/10/2017 03:25:34 PM,3.08,10,30.75,NXXT
12/10/2017 03:25:33 PM,3.08,11,33.83,NXXT
12/10/2017 03:25:18 PM,3.08,943,2904.44,
12/10/2017 03:25:14 PM,3.08,7,21.53,NXXT
12/10/2017 03:25:14 PM,3.08,8,24.60,NXXT
12/10/2017 03:25:07 PM,3.08,3694,11377.52,
12/10/2017 03:25:07 PM,3.08,6306,19422.48,
12/10/2017 03:25:01 PM,3.08,2694,8297.52,
12/10/2017 03:25:01 PM,3.08,2113,6508.04,
12/10/2017 03:25:01 PM,3.08,1049,3225.68,CXXT
12/10/2017 03:25:01 PM,3.08,9151,28139.33,CXXT
12/10/2017 03:25:01 PM,3.07,2894,8884.58,
12/10/2017 03:25:01 PM,3.07,972,2984.04,
12/10/2017 03:25:01 PM,3.07,2050,6293.50,
12/10/2017 03:25:00 PM,3.08,2041,6286.28,
12/10/2017 03:25:00 PM,3.08,3291,10136.28,
12/10/2017 03:25:00 PM,3.08,2372,7305.76,
12/10/2017 03:25:00 PM,3.08,3000,9240.00,
12/10/2017 03:25:00 PM,3.08,2125,6545.00,
12/10/2017 03:25:00 PM,3.08,3300,10164.00,
12/10/2017 03:25:00 PM,3.08,321,988.68,
12/10/2017 03:25:00 PM,3.08,400,1232.00,
12/10/2017 03:25:00 PM,3.08,1000,3080.00,
12/10/2017 03:25:00 PM,3.08,260,800.80,
12/10/2017 03:25:00 PM,3.07,2050,6293.50,CXXT
12/10/2017 03:25:00 PM,3.07,1972,6054.04,
12/10/2017 03:25:00 PM,3.07,2050,6293.50,
12/10/2017 03:25:00 PM,3.07,2086,6404.02,
12/10/2017 03:24:59 PM,3.07,4120,12648.40,
12/10/2017 03:24:59 PM,3.07,2050,6293.50,
12/10/2017 03:24:59 PM,3.07,4100,12587.00,
12/10/2017 03:24:59 PM,3.07,2050,6293.50,
12/10/2017 03:24:59 PM,3.07,16,49.12,
12/10/2017 03:24:59 PM,3.07,4104,12599.28,
12/10/2017 03:24:59 PM,3.07,1972,6054.04,
12/10/2017 03:24:59 PM,3.07,2181,6695.67,
12/10/2017 03:24:59 PM,3.07,972,2984.04,
12/10/2017 03:24:59 PM,3.07,9091,27909.37,
12/10/2017 03:24:59 PM,3.07,4,12.28,
12/10/2017 03:24:59 PM,3.07,12138,37263.66,
12/10/2017 03:24:59 PM,3.07,614,1884.98,
12/10/2017 03:24:58 PM,3.07,807,2477.49,
12/10/2017 03:24:57 PM,3.07,132,405.24,
12/10/2017 03:24:55 PM,3.07,1048,3217.36,
12/10/2017 03:24:53 PM,3.07,137,420.59,
12/10/2017 03:24:52 PM,3.07,1229,3773.03,
12/10/2017 03:24:51 PM,3.07,105,322.35,
12/10/2017 03:24:49 PM,3.07,540,1657.80,
12/10/2017 03:24:49 PM,3.07,938,2879.66,
12/10/2017 03:24:46 PM,3.07,317,973.19,
12/10/2017 03:24:43 PM,3.07,2666,8184.62,
12/10/2017 03:24:40 PM,3.07,6281,19251.27,CXXT
12/10/2017 03:24:40 PM,3.07,4053,12422.45,CXXT
12/10/2017 03:24:40 PM,3.07,12100,37086.50,CXXT
12/10/2017 03:24:40 PM,3.07,4053,12422.45,CXXT
12/10/2017 03:24:40 PM,3.07,4053,12422.45,CXXT
12/10/2017 03:24:40 PM,3.07,7832,24005.08,CXXT
12/10/2017 03:24:40 PM,3.07,4356,13351.14,CXXT
12/10/2017 03:24:40 PM,3.07,1972,6044.18,CXXT
12/10/2017 03:24:40 PM,3.07,2932,9001.24,
12/10/2017 03:24:40 PM,3.07,5000,15350.00,
12/10/2017 03:24:40 PM,3.07,3257,9998.99,
12/10/2017 03:24:40 PM,3.07,410,1258.70,
12/10/2017 03:24:40 PM,3.07,15000,46050.00,
12/10/2017 03:24:40 PM,3.07,1972,6054.04,
12/10/2017 03:24:40 PM,3.07,4000,12280.00,
12/10/2017 03:24:40 PM,3.07,1000,3070.00,
12/10/2017 03:24:38 PM,3.06,18,55.08,
12/10/2017 03:24:38 PM,3.06,3,9.18,
12/10/2017 03:24:38 PM,3.06,16564,50685.84,
12/10/2017 03:24:38 PM,3.06,3260,9975.60,
12/10/2017 03:24:38 PM,3.06,3051,9336.06,
12/10/2017 03:24:38 PM,3.06,149,455.94,
12/10/2017 03:24:38 PM,3.06,4965,15192.90,
12/10/2017 03:24:38 PM,3.06,25128,76891.68,
12/10/2017 03:24:38 PM,3.06,50000,153000.00,
12/10/2017 03:24:37 PM,3.06,1454,4449.24,
12/10/2017 03:24:35 PM,3.06,2100,6426.00,
12/10/2017 03:24:34 PM,3.06,1996,6107.76,
12/10/2017 03:24:33 PM,3.06,8071,24697.26,
12/10/2017 03:24:33 PM,3.06,925,2830.50,
12/10/2017 03:24:32 PM,3.06,914,2796.84,
12/10/2017 03:24:29 PM,3.06,6574,20116.44,
12/10/2017 03:24:29 PM,3.06,58,177.48,
12/10/2017 03:24:29 PM,3.06,1373,4201.38,
12/10/2017 03:24:27 PM,3.06,215,657.90,
12/10/2017 03:24:23 PM,3.06,125,382.50,
12/10/2017 03:24:21 PM,3.06,1133,3466.98,
12/10/2017 03:24:21 PM,3.06,321,982.26,
12/10/2017 03:24:21 PM,3.06,1303,3987.18,
12/10/2017 03:24:21 PM,3.06,471,1441.26,
12/10/2017 03:24:11 PM,3.06,138,422.28,
12/10/2017 03:24:08 PM,3.06,3675,11245.50,
12/10/2017 03:24:05 PM,3.06,14026,42919.56,
12/10/2017 03:24:05 PM,3.06,25000,76500.00,
12/10/2017 03:24:05 PM,3.06,1000,3060.00,
12/10/2017 03:24:05 PM,3.06,1100,3366.00,
12/10/2017 03:24:05 PM,3.06,2314,7080.84,
12/10/2017 03:24:05 PM,3.06,2314,7080.84,
12/10/2017 03:24:05 PM,3.06,1614,4938.84,
12/10/2017 03:24:05 PM,3.06,2000,6120.00,
12/10/2017 03:24:05 PM,3.06,2125,6502.50,
12/10/2017 03:24:05 PM,3.06,3835,11735.10,
12/10/2017 03:24:05 PM,3.06,4356,13307.58,CXXT
12/10/2017 03:24:04 PM,3.06,1972,6024.46,CXXT
12/10/2017 03:24:03 PM,3.05,936,2854.80,
12/10/2017 03:24:03 PM,3.05,20179,61545.95,
12/10/2017 03:24:03 PM,3.05,5106,15573.30,
12/10/2017 03:24:03 PM,3.05,191,582.55,
12/10/2017 03:24:03 PM,3.05,3185,9714.25,
12/10/2017 03:24:03 PM,3.05,85559,260954.95,
12/10/2017 03:24:03 PM,3.05,5000,15250.00,
12/10/2017 03:24:03 PM,3.05,4000,12200.00,
12/10/2017 03:24:03 PM,3.05,4010,12230.50,
12/10/2017 03:24:03 PM,3.05,1500,4575.00,
12/10/2017 03:24:03 PM,3.05,6000,18300.00,
12/10/2017 03:24:03 PM,3.05,10000,30500.00,
12/10/2017 03:24:03 PM,3.05,2380,7259.00,
12/10/2017 03:24:03 PM,3.05,2500,7625.00,
12/10/2017 03:24:03 PM,3.05,3521,10739.05,
12/10/2017 03:24:03 PM,3.05,3600,10980.00,
12/10/2017 03:24:03 PM,3.05,1972,6014.60,
12/10/2017 03:24:03 PM,3.05,4384,13371.20,
12/10/2017 03:24:03 PM,3.05,1495,4559.75,
12/10/2017 03:24:03 PM,3.05,2314,7057.70,
12/10/2017 03:24:03 PM,3.05,1818,5544.90,
12/10/2017 03:24:03 PM,3.05,1829,5578.45,
12/10/2017 03:24:01 PM,3.05,188,573.40,
12/10/2017 03:24:01 PM,3.05,2470,7533.50,
12/10/2017 03:24:01 PM,3.05,5016,15298.80,
12/10/2017 03:24:01 PM,3.05,2125,6481.25,
12/10/2017 03:24:01 PM,3.05,4297,13105.85,
12/10/2017 03:24:01 PM,3.05,4154,12669.70,
12/10/2017 03:24:01 PM,3.05,1451,4425.55,
12/10/2017 03:24:01 PM,3.05,2000,6100.00,
12/10/2017 03:24:01 PM,3.05,1982,6045.10,
12/10/2017 03:24:01 PM,3.05,199,606.95,
12/10/2017 03:24:01 PM,3.05,801,2443.05,
12/10/2017 03:24:01 PM,3.05,7245,22097.25,
12/10/2017 03:24:01 PM,3.05,2352,7173.60,
12/10/2017 03:24:01 PM,3.05,3500,10675.00,
12/10/2017 03:24:01 PM,3.05,1500,4575.00,
12/10/2017 03:24:01 PM,3.05,3000,9150.00,
12/10/2017 03:24:01 PM,3.05,1738,5300.90,
12/10/2017 03:24:01 PM,3.05,800,2440.00,
12/10/2017 03:24:01 PM,3.05,4154,12669.70,
12/10/2017 03:24:01 PM,3.05,10000,30500.00,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,2314,7057.70,
12/10/2017 03:24:01 PM,3.05,2314,7057.70,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,2800,8540.00,
12/10/2017 03:24:01 PM,3.05,2141,6530.05,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,2982,9095.10,
12/10/2017 03:24:01 PM,3.05,500,1525.00,
12/10/2017 03:24:01 PM,3.05,3175,9683.75,
12/10/2017 03:24:01 PM,3.05,15000,45750.00,
12/10/2017 03:24:01 PM,3.05,1982,6045.10,
12/10/2017 03:24:01 PM,3.05,1521,4639.05,
12/10/2017 03:24:01 PM,3.05,4297,13105.85,
12/10/2017 03:24:01 PM,3.05,4154,12669.70,
12/10/2017 03:24:01 PM,3.05,3835,11696.75,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,30000,91500.00,
12/10/2017 03:24:01 PM,3.05,883,2693.15,
12/10/2017 03:24:01 PM,3.05,3175,9683.75,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,4107,12526.35,
12/10/2017 03:24:01 PM,3.05,4550,13877.50,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,3835,11696.75,
12/10/2017 03:24:01 PM,3.05,2314,7057.70,
12/10/2017 03:24:01 PM,3.05,1000,3050.00,
12/10/2017 03:24:01 PM,3.05,2314,7057.70,
12/10/2017 03:24:01 PM,3.05,1982,6045.10,
12/10/2017 03:24:01 PM,3.05,55000,167750.00,
12/10/2017 03:24:01 PM,3.05,2735,8341.75,
12/10/2017 03:23:47 PM,3.05,10,30.45,NXXT
12/10/2017 03:23:47 PM,3.05,21,63.95,NXXT
12/10/2017 03:23:46 PM,3.05,499,1521.95,
12/10/2017 03:23:46 PM,3.05,1250,3812.50,
12/10/2017 03:23:46 PM,3.05,2875,8768.75,
12/10/2017 03:23:46 PM,3.05,15735,47991.75,
12/10/2017 03:23:46 PM,3.05,7500,22875.00,
12/10/2017 03:23:46 PM,3.05,2000,6100.00,
12/10/2017 03:23:46 PM,3.05,3521,10739.05,
12/10/2017 03:23:46 PM,3.05,800,2440.00,
12/10/2017 03:23:46 PM,3.05,800,2440.00,
12/10/2017 03:23:46 PM,3.05,2314,7057.70,
12/10/2017 03:23:46 PM,3.05,2314,7057.70,
12/10/2017 03:23:46 PM,3.05,5835,17796.75,
12/10/2017 03:23:46 PM,3.05,496,1512.80,
12/10/2017 03:23:46 PM,3.05,1818,5544.90,
12/10/2017 03:23:46 PM,3.05,4375,13343.75,
12/10/2017 03:23:46 PM,3.05,4729,14423.45,
12/10/2017 03:23:46 PM,3.05,5016,15298.80,
12/10/2017 03:23:46 PM,3.05,1451,4425.55,
12/10/2017 03:23:46 PM,3.05,2125,6481.25,
12/10/2017 03:23:46 PM,3.05,4095,12489.75,
12/10/2017 03:23:46 PM,3.05,3725,11361.25,
12/10/2017 03:23:46 PM,3.05,3521,10739.05,
12/10/2017 03:23:46 PM,3.05,2168,6612.40,
12/10/2017 03:23:46 PM,3.05,3278,9997.90,
12/10/2017 03:23:46 PM,3.05,6,18.27,NXXT
12/10/2017 03:23:46 PM,3.05,5,15.23,NXXT
12/10/2017 03:23:46 PM,3.05,67,204.02,NXXT
12/10/2017 03:23:46 PM,3.05,17,51.77,NXXT
12/10/2017 03:23:46 PM,3.05,16,48.72,NXXT
12/10/2017 03:23:46 PM,3.05,30,91.35,NXXT
12/10/2017 03:23:46 PM,3.05,8,24.36,NXXT
12/10/2017 03:23:46 PM,3.05,12,36.54,NXXT
12/10/2017 03:23:46 PM,3.05,28,85.26,NXXT
12/10/2017 03:23:46 PM,3.05,80,243.60,NXXT
12/10/2017 03:23:46 PM,3.05,55,167.48,NXXT
12/10/2017 03:23:46 PM,3.05,21,63.95,NXXT
12/10/2017 03:23:46 PM,3.05,21,63.95,NXXT
12/10/2017 03:23:46 PM,3.05,91,277.10,NXXT
12/10/2017 03:23:46 PM,3.05,17,51.77,NXXT
12/10/2017 03:23:46 PM,3.05,12,36.54,NXXT
12/10/2017 03:23:46 PM,3.05,19,57.86,NXXT
12/10/2017 03:23:46 PM,3.05,118,359.31,NXXT
12/10/2017 03:23:46 PM,3.05,42,127.89,NXXT
12/10/2017 03:23:46 PM,3.05,28,85.26,NXXT
12/10/2017 03:23:46 PM,3.05,23,70.04,NXXT
12/10/2017 03:23:46 PM,3.05,18,54.81,NXXT
12/10/2017 03:23:46 PM,3.05,28,85.26,NXXT
12/10/2017 03:23:46 PM,3.05,34,103.53,NXXT
12/10/2017 03:23:46 PM,3.05,11,33.50,NXXT
12/10/2017 03:23:45 PM,3.04,268,814.72,
12/10/2017 03:23:45 PM,3.04,790,2401.60,
12/10/2017 03:23:45 PM,3.04,1132,3441.28,
12/10/2017 03:23:45 PM,3.04,1,3.04,
12/10/2017 03:23:45 PM,3.04,2096,6371.84,
12/10/2017 03:23:45 PM,3.04,24,72.96,
12/10/2017 03:23:45 PM,3.04,21,63.84,
12/10/2017 03:23:45 PM,3.04,38,115.52,
12/10/2017 03:23:45 PM,3.04,103,313.12,
12/10/2017 03:23:45 PM,3.04,40,121.60,
12/10/2017 03:23:45 PM,3.04,38,115.52,
12/10/2017 03:23:45 PM,3.04,35,106.40,
12/10/2017 03:23:45 PM,3.04,202,614.08,
12/10/2017 03:23:45 PM,3.04,35276,107239.04,
12/10/2017 03:23:45 PM,3.04,68,206.72,
12/10/2017 03:23:45 PM,3.04,936,2845.44,
12/10/2017 03:23:45 PM,3.04,31,94.24,
12/10/2017 03:23:45 PM,3.04,30,91.20,
12/10/2017 03:23:45 PM,3.04,25,76.00,
12/10/2017 03:23:45 PM,3.04,22,66.88,
12/10/2017 03:23:45 PM,3.04,51,155.04,
12/10/2017 03:23:45 PM,3.04,435,1322.40,
12/10/2017 03:23:45 PM,3.04,19,57.76,
12/10/2017 03:23:45 PM,3.04,290,881.60,
12/10/2017 03:23:45 PM,3.04,34,103.36,
12/10/2017 03:23:45 PM,3.04,72,218.88,
12/10/2017 03:23:45 PM,3.04,7,21.28,
12/10/2017 03:23:45 PM,3.04,17,51.68,
12/10/2017 03:23:45 PM,3.04,112,340.48,
12/10/2017 03:23:45 PM,3.04,26,79.04,
12/10/2017 03:23:45 PM,3.04,32,97.28,
12/10/2017 03:23:45 PM,3.04,47,142.88,
12/10/2017 03:23:45 PM,3.04,14,42.56,
12/10/2017 03:23:45 PM,3.04,153,465.12,
12/10/2017 03:23:45 PM,3.04,29,88.16,
12/10/2017 03:23:45 PM,3.04,39,118.56,
12/10/2017 03:23:45 PM,3.04,31,94.24,
12/10/2017 03:23:45 PM,3.04,318,966.72,
12/10/2017 03:23:45 PM,3.04,79,240.16,
12/10/2017 03:23:45 PM,3.04,334,1015.36,
12/10/2017 03:23:45 PM,3.04,4200,12768.00,
12/10/2017 03:23:45 PM,3.04,379,1152.16,
12/10/2017 03:23:45 PM,3.04,1611,4897.44,
12/10/2017 03:23:45 PM,3.04,39,118.56,
12/10/2017 03:23:45 PM,3.04,1093,3322.72,
12/10/2017 03:23:45 PM,3.04,2125,6460.00,
12/10/2017 03:23:45 PM,3.04,29744,90421.76,
12/10/2017 03:23:45 PM,3.04,1000,3040.00,
12/10/2017 03:23:45 PM,3.04,433,1316.32,
12/10/2017 03:23:45 PM,3.04,27,82.08,
12/10/2017 03:23:45 PM,3.04,297,902.88,
12/10/2017 03:23:45 PM,3.04,110,334.40,
12/10/2017 03:23:45 PM,3.04,13789,41918.56,
12/10/2017 03:23:45 PM,3.04,3508,10664.32,
12/10/2017 03:23:45 PM,3.04,2500,7600.00,
12/10/2017 03:23:45 PM,3.04,2000,6080.00,
12/10/2017 03:23:45 PM,3.04,2000,6080.00,
12/10/2017 03:23:45 PM,3.04,11543,35090.72,
12/10/2017 03:23:45 PM,3.04,2368,7198.72,
12/10/2017 03:23:45 PM,3.04,10317,31363.68,
12/10/2017 03:23:45 PM,3.04,1972,5994.88,
12/10/2017 03:23:45 PM,3.04,6665,20261.60,
12/10/2017 03:23:45 PM,3.04,1200,3648.00,
12/10/2017 03:23:45 PM,3.04,2314,7034.56,
12/10/2017 03:23:45 PM,3.04,5000,15200.00,
12/10/2017 03:23:45 PM,3.04,3333,10132.32,
12/10/2017 03:23:45 PM,3.04,40000,121600.00,
12/10/2017 03:23:45 PM,3.04,1883,5724.32,
12/10/2017 03:23:45 PM,3.04,1470,4468.80,
12/10/2017 03:23:45 PM,3.04,15000,45600.00,
12/10/2017 03:23:45 PM,3.04,14633,44484.32,
12/10/2017 03:23:45 PM,3.04,2314,7034.56,
12/10/2017 03:23:45 PM,3.04,5000,15200.00,
12/10/2017 03:23:45 PM,3.04,1667,5067.68,
12/10/2017 03:23:45 PM,3.04,4154,12628.16,
12/10/2017 03:23:45 PM,3.04,1000,3040.00,
12/10/2017 03:23:45 PM,3.04,1000,3040.00,
12/10/2017 03:23:45 PM,3.04,4161,12649.44,
12/10/2017 03:23:28 PM,3.04,424,1288.96,
12/10/2017 03:23:24 PM,3.04,10,30.35,NXXT
12/10/2017 03:23:22 PM,3.04,4356,13220.46,CXXT
12/10/2017 03:23:22 PM,3.04,65,197.28,CXXT
12/10/2017 03:23:22 PM,3.04,21600,65556.00,CXXT
12/10/2017 03:23:22 PM,3.04,3088,9372.08,CXXT
12/10/2017 03:23:22 PM,3.04,1972,5985.02,CXXT
12/10/2017 03:23:20 PM,3.04,9,27.32,NXXT
12/10/2017 03:23:20 PM,3.04,11,33.39,NXXT
12/10/2017 03:23:20 PM,3.04,12,36.42,NXXT
12/10/2017 03:23:20 PM,3.04,23,69.81,NXXT
12/10/2017 03:23:20 PM,3.04,36,109.26,NXXT
12/10/2017 03:23:20 PM,3.04,65,197.28,CXXT
12/10/2017 03:23:20 PM,3.03,5415,16407.45,
12/10/2017 03:23:20 PM,3.03,936,2836.08,
12/10/2017 03:23:20 PM,3.03,109,330.27,
12/10/2017 03:23:20 PM,3.03,390,1181.70,
12/10/2017 03:23:20 PM,3.03,39,118.17,
12/10/2017 03:23:20 PM,3.03,19,57.57,
12/10/2017 03:23:20 PM,3.03,52,157.56,
12/10/2017 03:23:20 PM,3.03,49,148.47,
12/10/2017 03:23:20 PM,3.03,13,39.39,
12/10/2017 03:23:20 PM,3.03,19,57.57,
12/10/2017 03:23:20 PM,3.03,21,63.63,
12/10/2017 03:23:20 PM,3.03,19,57.57,
12/10/2017 03:23:20 PM,3.03,25,75.75,
12/10/2017 03:23:20 PM,3.03,1666,5047.98,
12/10/2017 03:23:20 PM,3.03,68,206.04,
12/10/2017 03:23:20 PM,3.03,39,118.17,
12/10/2017 03:23:20 PM,3.03,662,2005.86,
12/10/2017 03:23:20 PM,3.03,2838,8599.14,
12/10/2017 03:23:20 PM,3.03,89,269.67,
12/10/2017 03:23:20 PM,3.03,6,18.18,
12/10/2017 03:23:20 PM,3.03,50,151.50,
12/10/2017 03:23:20 PM,3.03,23,69.69,
12/10/2017 03:23:20 PM,3.03,8,24.24,
12/10/2017 03:23:20 PM,3.03,998,3023.94,
12/10/2017 03:23:20 PM,3.03,65,196.95,
12/10/2017 03:23:20 PM,3.03,10450,31663.50,
12/10/2017 03:23:20 PM,3.03,2090,6332.70,
12/10/2017 03:23:20 PM,3.03,2125,6438.75,
12/10/2017 03:23:20 PM,3.03,38,115.14,
12/10/2017 03:23:20 PM,3.03,2090,6332.70,
12/10/2017 03:23:20 PM,3.03,637,1930.11,
12/10/2017 03:23:20 PM,3.03,895,2711.85,
12/10/2017 03:23:20 PM,3.03,287,869.61,
12/10/2017 03:23:20 PM,3.03,2084,6314.52,
12/10/2017 03:23:20 PM,3.03,1619,4905.57,
12/10/2017 03:23:20 PM,3.03,63,190.89,
12/10/2017 03:23:20 PM,3.03,15,45.45,
12/10/2017 03:23:20 PM,3.03,3935,11923.05,
12/10/2017 03:23:20 PM,3.03,578,1751.34,
12/10/2017 03:23:20 PM,3.03,17444,52855.32,
12/10/2017 03:23:20 PM,3.03,448,1357.44,
12/10/2017 03:23:20 PM,3.03,16,48.48,
12/10/2017 03:23:20 PM,3.03,18,54.54,
12/10/2017 03:23:20 PM,3.03,5076,15380.28,
12/10/2017 03:23:20 PM,3.03,965,2923.95,
12/10/2017 03:23:20 PM,3.03,14,42.42,
12/10/2017 03:23:20 PM,3.03,72,218.16,
12/10/2017 03:23:20 PM,3.03,14,42.42,
12/10/2017 03:23:20 PM,3.03,34,103.02,
12/10/2017 03:23:20 PM,3.03,9,27.27,
12/10/2017 03:23:20 PM,3.03,90,272.70,
12/10/2017 03:23:20 PM,3.03,19,57.57,
12/10/2017 03:23:20 PM,3.03,3780,11453.40,
12/10/2017 03:23:20 PM,3.03,9370,28391.10,
12/10/2017 03:23:20 PM,3.03,15,45.45,
12/10/2017 03:23:20 PM,3.03,229,693.87,
12/10/2017 03:23:20 PM,3.03,14,42.42,
12/10/2017 03:23:20 PM,3.03,550,1666.50,
12/10/2017 03:23:20 PM,3.03,2000,6060.00,
12/10/2017 03:23:20 PM,3.03,12721,38544.63,
12/10/2017 03:23:20 PM,3.03,2642,8005.26,
12/10/2017 03:23:20 PM,3.03,6084,18434.52,
12/10/2017 03:23:20 PM,3.03,2084,6314.52,
12/10/2017 03:23:20 PM,3.03,1064,3223.92,
12/10/2017 03:23:20 PM,3.03,477,1445.31,
12/10/2017 03:23:20 PM,3.03,1072,3248.16,
12/10/2017 03:23:20 PM,3.03,12504,37887.12,
12/10/2017 03:23:20 PM,3.03,28,84.84,
12/10/2017 03:23:20 PM,3.03,205,621.15,
12/10/2017 03:23:20 PM,3.03,2389,7238.67,
12/10/2017 03:23:20 PM,3.03,303,918.09,
12/10/2017 03:23:20 PM,3.03,24,72.72,
12/10/2017 03:23:20 PM,3.03,4,12.12,
12/10/2017 03:23:20 PM,3.03,10000,30300.00,
12/10/2017 03:23:20 PM,3.03,24,72.72,
12/10/2017 03:23:20 PM,3.03,22,66.66,
12/10/2017 03:23:20 PM,3.03,338,1024.14,
12/10/2017 03:23:20 PM,3.03,25,75.75,
12/10/2017 03:23:20 PM,3.03,65,196.95,
12/10/2017 03:23:20 PM,3.03,900,2727.00,
12/10/2017 03:23:20 PM,3.03,25,75.75,XT
12/10/2017 03:23:20 PM,3.03,2500,7575.00,
12/10/2017 03:23:20 PM,3.03,487,1475.61,
12/10/2017 03:23:20 PM,3.03,111,336.33,
12/10/2017 03:23:20 PM,3.03,2090,6332.70,
12/10/2017 03:23:20 PM,3.03,19077,57803.31,
12/10/2017 03:23:20 PM,3.03,1,3.03,
12/10/2017 03:23:20 PM,3.03,1,3.03,
12/10/2017 03:23:20 PM,3.03,47,142.41,
12/10/2017 03:23:20 PM,3.03,21,63.63,
12/10/2017 03:23:20 PM,3.03,72,218.16,
12/10/2017 03:23:20 PM,3.03,577,1748.31,
12/10/2017 03:23:20 PM,3.03,44,133.32,
12/10/2017 03:23:20 PM,3.03,215,651.45,
12/10/2017 03:23:20 PM,3.03,82,248.46,
12/10/2017 03:23:20 PM,3.03,49,148.47,
12/10/2017 03:23:20 PM,3.03,159,481.77,
12/10/2017 03:23:20 PM,3.03,42,127.26,
12/10/2017 03:23:20 PM,3.03,45,136.35,
12/10/2017 03:23:20 PM,3.03,136,412.08,
12/10/2017 03:23:18 PM,3.03,3,9.08,CXXT
12/10/2017 03:23:18 PM,3.03,52,157.30,CXXT
12/10/2017 03:23:18 PM,3.03,263,796.89,
12/10/2017 03:23:18 PM,3.03,127,384.81,
12/10/2017 03:23:18 PM,3.03,63,190.89,
12/10/2017 03:23:18 PM,3.03,174,527.22,
12/10/2017 03:23:18 PM,3.03,162,490.86,
12/10/2017 03:23:18 PM,3.03,42,127.26,
12/10/2017 03:23:18 PM,3.03,62,187.86,
12/10/2017 03:23:18 PM,3.03,68,206.04,
12/10/2017 03:23:18 PM,3.03,63,190.89,
12/10/2017 03:23:18 PM,3.03,83,251.49,
12/10/2017 03:23:18 PM,3.03,21,63.63,
12/10/2017 03:23:18 PM,3.03,2314,7011.42,
12/10/2017 03:23:18 PM,3.03,3558,10780.74,
12/10/2017 03:23:18 PM,3.03,936,2836.08,
12/10/2017 03:23:18 PM,3.03,621,1881.63,
12/10/2017 03:23:18 PM,3.03,3725,11286.75,
12/10/2017 03:23:18 PM,3.03,3936,11926.08,
12/10/2017 03:23:18 PM,3.03,3835,11620.05,
12/10/2017 03:23:18 PM,3.03,146,442.38,
12/10/2017 03:23:18 PM,3.03,1187,3596.61,
12/10/2017 03:23:18 PM,3.03,1806,5472.18,
12/10/2017 03:23:18 PM,3.03,7627,23109.81,
12/10/2017 03:23:18 PM,3.03,2373,7190.19,
12/10/2017 03:23:18 PM,3.03,1000,3030.00,
12/10/2017 03:23:18 PM,3.03,750,2272.50,
